Close_KO,High_KO,Low_KO,Open_KO,Volume_KO,SMA,Deviation,Signal,Portfolio Value,Position,Returns
38.617984771728516,38.858116599488675,38.292096951528514,38.78093195333473,13008400,38.69517364501953,-0.001994793304176042,0,10001.05485534668,0.0,0.0
39.52705383300781,40.247442879246776,39.38983702760547,40.238864988686615,22223100,38.88727722167969,0.016452080398456068,0,10001.05485534668,0.0,0.0
40.075923919677734,40.384662571781654,39.59566343068198,40.30747790875567,18447600,39.262908935546875,0.02070694724798631,-1,10001.05485534668,0.0,0.0
40.384666442871094,40.70197974505769,40.15311243159745,40.56476291669263,16230600,39.46873550415039,0.02320649311464235,-1,10001.05485534668,-1.0,0.0
40.03303527832031,40.47041275613406,39.56992740427785,40.03303527832031,51125000,39.7277328491211,0.007684869165796612,0,10001.05485534668,-1.0,0.0
40.29890441894531,40.50472801178063,39.955860735543766,40.01589288941298,17010700,40.063916778564455,0.005865318702603342,0,10001.05485534668,0.0,0.0
40.22172546386719,40.5476134107059,39.930139273032694,40.44470159967828,15255100,40.202851104736325,0.00046947812436712023,0,10001.05485534668,0.0,0.0
41.07931900024414,41.26799005103019,40.41038425370991,40.53902643191054,15508300,40.40353012084961,0.01672598600600498,0,10001.05485534668,0.0,0.0
41.096466064453125,41.39663004054915,40.633361444729914,41.11361857207344,13604700,40.54589004516602,0.013579083321978958,0,10001.05485534668,0.0,0.0
42.0998649597168,42.442908556596784,41.559572439658,41.62818246763647,20504800,40.95925598144531,0.02784740471819574,-1,10001.05485534668,0.0,0.0
42.751651763916016,42.85456682489143,42.425763885347614,42.4857960351632,19896700,41.449805450439456,0.03140777862113602,-1,10001.05485534668,-1.0,0.0
42.02268600463867,42.52867357922826,41.748252398573804,42.52867357922826,16713700,41.80999755859375,0.005087023641818063,0,10001.05485534668,-1.0,0.0
41.696800231933594,42.254245406150794,41.653920588880055,42.15990822852877,15716600,41.93349380493164,-0.005644499218193287,0,10001.05485534668,0.0,0.0
39.05536651611328,41.09646583914577,38.986756486008176,41.0021319550107,26070400,41.52527389526367,-0.059479616808309765,1,10001.05485534668,0.0,0.0
39.46210861206055,40.02461807852019,38.95152416290165,39.99000140031969,21822700,40.99772262573242,-0.03745608085820941,1,10001.05485534668,1.0,0.0
40.06788635253906,40.19769724218617,38.4842113254758,38.57074971775516,15622300,40.46096954345703,-0.009715120407477627,0,10001.660633087158,1.0,6.0571384642882364e-05
40.47462844848633,41.27079230773145,39.97269647539216,41.158293045813174,18803500,40.15135803222656,0.008051294703414553,0,10002.067375183105,0.0,4.066745622233192e-05
40.3101921081543,40.725582254113306,40.189033760342255,40.483268859716645,12602800,39.874036407470705,0.010938338326888702,0,10002.067375183105,0.0,0.0
40.66501235961914,40.708281555627075,39.868845287915384,40.06788623053431,9380800,40.19596557617187,0.011669001521021276,0,10002.067375183105,0.0,0.0
39.8255729675293,41.35732615488363,39.8255729675293,41.34001781759271,30464600,40.26865844726562,-0.011003234198044467,0,10002.067375183105,0.0,0.0
39.58325958251953,39.93807221464384,39.271716139439164,39.83422219946537,20876200,40.17173309326172,-0.01464894505238309,0,10002.067375183105,0.0,0.0
39.49672317504883,40.05923261138377,39.44480146175683,39.808266659712615,14675300,39.97615203857422,-0.011992871726692864,0,10002.067375183105,0.0,0.0
38.639984130859375,39.32364537153832,38.510173237656915,39.26306783503801,17631800,39.642110443115236,-0.025279338084027336,1,10002.067375183105,0.0,0.0
38.882293701171875,38.92556289785601,38.10343495594513,38.48421180971292,13829700,39.28556671142578,-0.01026516973055698,0,10002.067375183105,1.0,0.0
37.705352783203125,38.95152346504135,37.65342776683267,38.8736375910997,21955100,38.86152267456055,-0.02975101879150689,1,10000.890434265137,0.0,-0.00011766976504168358
38.38901138305664,38.570743960453655,37.68803862580415,38.07746793538887,17603900,38.62267303466797,-0.006049857072336549,0,10000.890434265137,1.0,0.0
38.66594314575195,38.79575403276616,38.11208952345026,38.29382212428776,23679800,38.45651702880859,0.005445790027902857,0,10001.167366027832,0.0,2.769071059383066e-05
38.78709030151367,39.40152133210141,38.69189611061723,38.882284492410115,14316500,38.485938262939456,0.007824988870395145,0,10001.167366027832,0.0,0.0
38.83901596069336,39.31498362197178,38.7697826202462,39.193828577416625,15111900,38.47728271484375,0.009401215998812131,0,10001.167366027832,0.0,0.0
39.141910552978516,39.17652722937593,38.60536527373053,39.06402468169833,15146000,38.76459426879883,0.009733528527690076,0,10001.167366027832,0.0,0.0
39.124595642089844,39.375561551968396,38.76978302169263,38.942863073375335,13043600,38.91171112060547,0.005470962734703401,0,10001.167366027832,0.0,0.0
39.00344467163086,39.09863887506427,38.484207763556675,39.06402220086526,13851200,38.97921142578125,0.0006216966676134406,0,10001.167366027832,0.0,0.0
37.99958038330078,38.98613238954982,37.93035034313585,38.98613238954982,16087100,38.82170944213867,-0.02117704425311873,1,10001.167366027832,0.0,0.0
39.07268142700195,39.15921981881751,37.956318345949775,37.97362668455849,15627800,38.86844253540039,0.005254619899306407,0,10001.167366027832,1.0,0.0
39.159217834472656,39.531338842633275,38.90825188920566,39.4015279602599,16705300,38.87190399169922,0.007391298425587531,0,10001.253902435303,0.0,8.652630668404271e-06
39.695762634277344,39.75634016501459,38.65728549113783,38.864982240256865,17080100,38.98613739013672,0.01820198900546009,0,10001.253902435303,0.0,0.0
40.154422760009766,40.83808389196513,39.98134269700769,40.06788107789492,23738000,39.2163330078125,0.023920894184838296,-1,10001.253902435303,0.0,0.0
39.93807601928711,40.40538792719794,39.75634012602574,40.03326692376098,13306100,39.60403213500977,0.008434592799505614,0,10001.253902435303,-1.0,0.0
40.51789093017578,40.59577679924934,39.92076813476371,40.21500327334963,13899800,39.89307403564453,0.01566228999983744,0,10001.253902435303,0.0,0.0
39.912109375,40.52654376408334,39.67845178499269,40.43134956431433,16633200,40.04365234375,-0.0032849892817164153,0,10001.253902435303,0.0,0.0
40.846736907958984,41.53040129423012,40.613079334123505,41.12366366926902,25681500,40.27384719848633,0.014224856807178495,0,10001.253902435303,0.0,0.0
41.95444869995117,41.989065374338324,40.699622313852835,41.47848098142498,29831200,40.63385238647461,0.03249990428956074,-1,10001.253902435303,0.0,0.0
41.781368255615234,42.0323341908362,41.56501899447186,41.94579580686995,15935000,41.00251083374023,0.018995359211858194,0,10001.253902435303,-1.0,0.0
41.963096618652344,42.23136754157526,41.599628208473966,41.88521076655892,16196800,41.291551971435545,0.016263487690686848,0,10001.253902435303,0.0,0.0
41.95444869995117,41.98040955512765,41.694830244503045,41.694830244503045,17346500,41.70001983642578,0.006101408692931653,0,10001.253902435303,0.0,0.0
41.69483184814453,42.64676732180968,41.62559849670741,41.83329524979088,13872700,41.86963882446289,-0.004175029477833104,0,10001.253902435303,0.0,0.0
41.55637741088867,41.971767705434196,41.38329729618755,41.6602241592179,13758100,41.79002456665039,-0.005590979143577075,0,10001.253902435303,0.0,0.0
41.27078628540039,41.73810150914561,40.84674355740146,41.25347794734746,17276500,41.68790817260742,-0.010005824362305533,0,10001.253902435303,0.0,0.0
40.88135528564453,41.34001463423786,40.44000097178177,41.054432042770486,14849200,41.47155990600586,-0.0142315510122843,0,10001.253902435303,0.0,0.0
40.06788635253906,40.98520849634945,40.00730881769789,40.79482007186117,14137500,41.09424743652344,-0.024975784884970903,1,10001.253902435303,0.0,0.0
40.40538787841797,40.55250709647786,39.99865350167602,40.059231032280735,11717200,40.836358642578126,-0.010553604152913012,0,10001.253902435303,1.0,0.0
40.864051818847656,40.907321013284886,40.50923914249765,40.58712501297585,10498700,40.69789352416992,0.0040827246889094315,0,10001.712566375732,0.0,4.586064356559838e-05
41.089046478271484,41.13231566519789,40.32749624370271,40.379421248750816,10745000,40.66154556274414,0.010513641565042756,0,10001.712566375732,0.0,0.0
41.36598205566406,41.60829549632455,40.85539761812568,41.080402720079846,11669700,40.758470916748045,0.014905150395776622,0,10001.712566375732,0.0,0.0
41.29674530029297,41.78136550051205,41.24482029260056,41.59098040809492,11888000,41.004242706298825,0.007133471433413669,0,10001.712566375732,0.0,0.0
41.478485107421875,42.101572103460036,41.27944416173815,41.9371445343788,16531600,41.21886215209961,0.006298644401299649,0,10001.712566375732,0.0,0.0
41.91117477416992,42.13617652981939,41.64290052980978,41.79867224573149,9562200,41.428286743164065,0.011655998086513587,0,10001.712566375732,0.0,0.0
41.867916107177734,42.170803796897104,41.590989276226246,41.76406606964976,9882900,41.58406066894531,0.006826063488417406,0,10001.712566375732,0.0,0.0
41.928489685058594,42.136183138041865,41.565021190496005,41.833295476929635,10075800,41.69656219482422,0.0055622688784440245,0,10001.712566375732,0.0,0.0
41.720787048339844,42.188102203504016,41.71213453119715,41.81598124304671,9102400,41.78137054443359,-0.001450012177779552,0,10001.712566375732,0.0,0.0
41.90252685546875,41.97176020947589,41.50444497361174,41.712141734405144,9829000,41.86617889404297,0.0008681939070143927,0,10001.712566375732,0.0,0.0
40.993858337402344,41.867911227980656,40.86405075746221,41.64290614078654,17371000,41.682715606689456,-0.016526208987606386,0,10001.712566375732,0.0,0.0
40.9765510559082,41.19290032927884,40.75154926414302,40.90732100506812,11308700,41.504442596435545,-0.01271891651841334,0,10001.712566375732,0.0,0.0
40.91596603393555,41.10635441604471,40.6476950968479,40.96789103848186,14734100,41.301937866210935,-0.009345126456915013,0,10001.712566375732,0.0,0.0
41.51310348510742,41.52175600430532,40.829438925485476,41.04578821894344,9257700,41.26040115356445,0.006124572822315845,0,10001.712566375732,0.0,0.0
41.4611701965332,41.58232524850798,41.23616842875542,41.53905605869235,7827800,41.17212982177735,0.007020292027811814,0,10001.712566375732,0.0,0.0
41.67752456665039,41.69483290494837,41.08040175089598,41.33136440314674,10124200,41.30886306762695,0.008924513328287474,0,10001.712566375732,0.0,0.0
41.738101959228516,42.248686382997974,41.712141102483145,41.75541029746809,10931600,41.46117324829102,0.006679229969665941,0,10001.712566375732,0.0,0.0
43.12273406982422,43.14003910473402,41.99771532948825,42.18810372577173,16420300,41.90252685546875,0.029120134414906247,-1,10001.712566375732,0.0,0.0
42.86311340332031,43.33042858705943,42.70734167540727,43.09677099518987,18510800,42.17252883911133,0.016375222999872045,0,10001.712566375732,-1.0,0.0
42.50830078125,42.70734170009223,42.25733815389185,42.6727283281575,12588400,42.381954956054685,0.0029811231059615286,0,10001.712566375732,0.0,0.0
44.29967498779297,44.44679420687255,42.71600006050666,42.71600006050666,26332600,42.906385040283205,0.03247278805244619,-1,10001.712566375732,0.0,0.0
43.68524932861328,45.121808517940984,43.356397475279486,44.4814164522801,22289400,43.295814514160156,0.008994745076934816,0,10001.712566375732,-1.0,0.0
44.169864654541016,44.541985636914426,43.51216107122761,44.083322971879966,21019500,43.50524063110352,0.015276872712257398,0,10001.712566375732,0.0,0.0
43.10542678833008,44.169864727614645,42.715997468780195,44.07467052714382,17776700,43.55370330810547,-0.010292500653829938,0,10001.712566375732,0.0,0.0
43.43427658081055,43.92755263327886,42.88042299917791,42.92369219126275,15252300,43.73889846801758,-0.0069645532438311715,0,10001.712566375732,0.0,0.0
43.269859313964844,43.85832966473303,43.22659011489653,43.572747008671286,15439500,43.532935333251956,-0.006043149107066201,0,10001.712566375732,0.0,0.0
44.187171936035156,44.308326987640214,43.35638830846356,43.61601004902018,18272300,43.63331985473633,0.012693328931713372,0,10001.712566375732,0.0,0.0
44.2395133972168,44.69316292656256,44.11737762546028,44.466339825864765,10911700,43.64724960327148,0.013569326803605102,0,10001.712566375732,0.0,0.0
44.5361328125,44.824027143467006,44.35292914440302,44.492513366946014,12838400,43.93339080810547,0.01371945104413215,0,10001.712566375732,0.0,0.0
44.30930709838867,44.885092398580156,44.26568765539466,44.44889131273963,15353900,44.10839691162109,0.004554919263335241,0,10001.712566375732,0.0,0.0
44.09993362426758,44.16972740255799,43.56776771263005,43.812042608695954,13287100,44.27441177368164,-0.0039408349523862045,0,10001.712566375732,0.0,0.0
44.0126953125,44.632100127256805,43.803317302805155,44.274415328655635,23816600,44.23951644897461,-0.005127116087180232,0,10001.712566375732,0.0,0.0
42.82622528076172,43.63755961477751,42.40747261287459,43.40201061510031,17514800,43.9568588256836,-0.02572143631567365,1,10001.712566375732,0.0,0.0
43.32349395751953,43.65500773176291,42.80877651643784,42.84367340382143,13034600,43.7143310546875,-0.008940708635779473,0,10001.712566375732,1.0,0.0
42.058509826660156,43.55031680993465,42.02361293948465,43.38456158777648,17121200,43.2641716003418,-0.02786744155924427,1,10000.447582244873,0.0,-0.00012647675310251127
42.48598861694336,42.83494750683724,41.49145062242275,42.05851006648169,16788100,42.941382598876956,-0.010605014426002821,0,10000.447582244873,1.0,0.0
42.503440856933594,42.53833441947434,41.85786169464532,42.04979126439736,12603400,42.63953170776367,-0.0031916591336602447,0,10000.465034484863,0.0,1.7451458893535943e-06
42.991981506347656,43.36711473739002,42.869845724696745,43.01815583666603,11215700,42.67268295288086,0.007482504763512601,0,10000.465034484863,0.0,0.0
42.677913665771484,43.236253864529345,42.66919110814335,43.08794376124905,12426600,42.54356689453125,0.00315786336329738,0,10000.465034484863,0.0,0.0
43.07049560546875,43.28859615508033,42.65174294956855,42.98325671680423,15755900,42.74596405029297,0.007592098163792776,0,10000.465034484863,0.0,0.0
42.90474319458008,43.323495877893876,42.39002573068282,43.131566316726946,17577300,42.829714965820315,0.0017517797823225782,0,10000.465034484863,0.0,0.0
43.0617790222168,43.25370859744758,42.35513194537225,42.53833563375577,13610100,42.941382598876956,0.0028037388657110827,0,10000.465034484863,0.0,0.0
43.079219818115234,43.22752658867545,42.85239339167588,43.12283926075352,10628700,42.95883026123047,0.0028024402934782966,0,10000.465034484863,0.0,0.0
42.69536590576172,43.384564497931656,42.59940445151765,43.22753182305875,10077400,42.962320709228514,-0.006213696072741533,0,10000.465034484863,0.0,0.0
43.23625946044922,43.41073725919596,42.704093521599866,42.76516141675136,10135600,42.99547348022461,0.0056002634866983226,0,10000.465034484863,0.0,0.0
44.02141571044922,44.09120948623902,43.218807256568844,43.36711403819658,12143900,43.218807983398435,0.018570797402813338,0,10000.465034484863,0.0,0.0
44.32676696777344,44.693174376916254,44.14355993525099,44.2046278367748,11407800,43.471805572509766,0.019667032091354477,0,10000.465034484863,0.0,0.0
44.57102584838867,44.9548815952223,44.34420275433928,44.35292531151614,11386500,43.77016677856445,0.018296916113566753,0,10000.465034484863,0.0,0.0
43.812042236328125,44.4837923708866,43.53287378144025,44.4837923708866,14365300,43.99350204467773,-0.00412469569177116,0,10000.465034484863,0.0,0.0
43.72480392456055,44.04759518335197,43.31477709174701,43.663736027589366,10582100,44.0912109375,-0.00831020525743424,0,10000.465034484863,0.0,0.0
43.611385345458984,43.73352111511464,43.00942572651307,43.09666793908863,9961700,44.00920486450195,-0.009039461636896147,0,10000.465034484863,0.0,0.0
43.64628601074219,43.9254544805489,43.50670177583883,43.61139244797935,13569800,43.8731086730957,-0.0051699701528696825,0,10000.465034484863,0.0,0.0
43.28860092163086,44.03886742737932,43.1490166876277,43.64628572926087,9930400,43.61662368774414,-0.00752059050837192,0,10000.465034484863,0.0,0.0
43.83821105957031,44.16099894549628,43.43690684161367,43.52414573144761,10970700,43.621857452392575,0.004959752285052471,0,10000.465034484863,0.0,0.0
43.611385345458984,43.995241096941065,43.419455805742885,43.58521101771125,12517400,43.59917373657227,0.0002800880805792072,0,10000.465034484863,0.0,0.0
44.21335220336914,44.66700183333314,43.95163215899208,44.64082749932979,20189200,43.719567108154294,0.011294372929020812,0,10000.465034484863,0.0,0.0
44.073760986328125,44.64954632406131,44.03014154049008,44.49251365668404,13491300,43.80506210327148,0.006133968773361842,0,10000.465034484863,0.0,0.0
43.44562530517578,44.06503001729597,42.922185359599574,43.916723252964374,14696400,43.83646697998047,-0.008915902711392835,0,10000.465034484863,0.0,0.0
43.53287124633789,43.87310757292219,43.22752847861971,43.45435491497611,13892100,43.77539901733398,-0.005540275507255933,0,10000.465034484863,0.0,0.0
41.84041213989258,42.87857297280293,41.68337946479606,42.74771130090565,19886200,43.4212043762207,-0.03640599700163617,1,10000.465034484863,0.0,0.0
41.892757415771484,42.29406166136889,41.264626716262114,41.639759958696814,15369900,42.95708541870117,-0.024776541344826302,1,10000.465034484863,1.0,0.0
41.92765426635742,41.97999627263423,41.3256945705697,41.709553699002576,15804000,42.52786407470703,-0.014113330669399378,0,10000.49993133545,1.0,3.489522783839405e-06
42.41619873046875,42.70409308577395,42.0846882538727,42.529611960857224,15156100,42.32197875976563,0.0022262657244347603,0,10000.98847579956,0.0,4.885200414639357e-05
43.05304718017578,43.58521305392294,42.74770774177181,42.93963729045447,15285100,42.2260139465332,0.01958587032841354,0,10000.98847579956,0.0,0.0
42.896018981933594,43.80331816181978,42.81750597070271,43.122845440880454,12930800,42.43713531494141,0.01081325738852643,0,10000.98847579956,0.0,0.0
43.131561279296875,43.80331133697545,43.04432239511009,43.41072970223471,12452400,42.684896087646486,0.010464244559322223,0,10000.98847579956,0.0,0.0
43.14029312133789,43.611391148076436,42.9658120009217,43.31477424175409,9294900,42.92742385864258,0.004958817547409311,0,10000.98847579956,0.0,0.0
45.862186431884766,46.46414279177775,45.42598530293174,45.801118540067385,33442000,43.61662139892578,0.05148415812450551,-1,10000.98847579956,0.0,0.0
47.0922737121582,47.35399372521674,45.757499315994295,45.8621866556276,29706700,44.42446670532227,0.06005265126832282,-1,10000.98847579956,-1.0,0.0
46.74330520629883,47.37143244307636,46.52520468554069,47.048644604180275,17399900,45.19392395019531,0.03428295489037348,-1,10000.98847579956,-1.0,0.0
46.246036529541016,46.42051762521532,45.89707766614251,46.280933414265895,15024400,45.81681900024414,0.009368121547124228,0,10000.98847579956,-1.0,0.0
46.62990188598633,46.67352133379229,46.14135541788817,46.45542076681195,12447900,46.514740753173825,0.0024757986596892962,0,10000.98847579956,0.0,0.0
46.978858947753906,47.650609066973864,46.48158994084245,47.54592173076893,14908200,46.738075256347656,0.005151767377787949,0,10000.98847579956,0.0,0.0
46.8305549621582,46.89162285592056,46.263492145278455,46.8131065170903,14248400,46.68573150634766,0.0031020924624658485,0,10000.98847579956,0.0,0.0
45.8970832824707,47.12717033197002,45.853463835202035,46.8916213231786,15278200,46.51648712158203,-0.013315791398700576,0,10000.98847579956,0.0,0.0
46.35073471069336,46.43797360872234,45.32129973978832,45.79239777622635,17189500,46.5374267578125,-0.004011653847788152,0,10000.98847579956,0.0,0.0
45.94942092895508,46.45541578753113,45.879630485536076,46.40307045900424,15645600,46.40133056640625,-0.009739152561679943,0,10000.98847579956,0.0,0.0
45.95814895629883,46.385624178032565,45.53939629241767,46.19369795372266,13191900,46.19718856811524,-0.0051743324480440665,0,10000.98847579956,0.0,0.0
46.429237365722656,46.75202518683339,46.25475629313994,46.35944360550971,13827600,46.11692504882812,0.006772184324168644,0,10000.98847579956,0.0,0.0
46.17625045776367,46.48158990812582,46.05411467761881,46.29838623790853,10194800,46.17275848388672,7.562844394867958e-05,0,10000.98847579956,0.0,0.0
45.9755973815918,46.4030726031548,45.89708104914854,46.33328215651098,8499300,46.097731018066405,-0.002649450065703709,0,10000.98847579956,0.0,0.0
45.368919372558594,45.88767266992511,44.91171614637802,45.799749746592965,43203600,45.98163070678711,-0.013325132771728235,0,10000.98847579956,0.0,0.0
45.75579071044922,46.01077189729137,45.53598003642213,45.843713638442175,18968800,45.941159057617185,-0.004034907933765578,0,10000.98847579956,0.0,0.0
45.81732940673828,45.834914660066055,45.404084338645795,45.63268927786279,14913100,45.81877746582031,-3.160405323145179e-05,0,10000.98847579956,0.0,0.0
46.40643310546875,46.54711181686591,45.63270186980688,45.63270186980688,17318900,45.86481399536133,0.01180903317654787,0,10000.98847579956,0.0,0.0
47.34721755981445,47.3648028161165,46.38884289264317,46.40642814894522,18122400,46.13913803100586,0.02618340047871631,-1,10000.98847579956,0.0,0.0
46.591064453125,47.285663522320974,46.33608330727064,47.26807826874024,16210900,46.38356704711914,0.004473511185439199,0,10000.98847579956,-1.0,0.0
46.75812530517578,47.021897434499536,46.41522120165044,46.54710558929002,12485800,46.58403396606445,0.0037371460624932187,0,10000.98847579956,0.0,0.0
46.8900146484375,47.127407225106055,46.599862948439714,46.92518180724913,11508400,46.798571014404295,0.001953983466825489,0,10000.98847579956,0.0,0.0
46.64381408691406,47.04826483309436,46.582267380062454,46.951550975216094,12097300,46.84604721069336,-0.0043169730600692196,0,10000.98847579956,0.0,0.0
46.9075813293457,47.074639534180726,46.40641342292788,46.423998673649656,10638100,46.75811996459961,0.0031964793464590063,0,10000.98847579956,0.0,0.0
46.83725357055664,47.33842158280003,46.758121602621145,47.17136669673368,22292000,46.80735778808594,0.0006386983560587267,0,10000.98847579956,0.0,0.0
47.33843231201172,47.6725455139152,47.12741256500818,47.29447084298247,16193700,46.92341918945313,0.008844477442766415,0,10000.98847579956,0.0,0.0
46.65260696411133,47.30324451780917,46.547095452124765,47.12739535187542,15679600,46.87593765258789,-0.004764292719470239,0,10000.98847579956,0.0,0.0
46.83725357055664,47.22411910599446,46.73174539799076,46.863629775187036,12677300,46.914625549316405,-0.0016492080636651611,0,10000.98847579956,0.0,0.0
47.25050354003906,47.338426467241916,46.265749314334734,46.67020349998404,35480100,46.98320999145508,0.0056891291300147214,0,10000.98847579956,0.0,0.0
46.43280792236328,46.59986282692825,45.70303487569823,46.318505432900565,14926600,46.902320861816406,-0.010010441505366095,0,10000.98847579956,0.0,0.0
46.38884735107422,46.75813106081976,46.063528463331615,46.43281217307715,9689500,46.71240386962891,-0.00692656536062055,0,10000.98847579956,0.0,0.0
46.670204162597656,46.94276725322311,46.5471073671034,46.555901672375356,7040300,46.71592330932617,-0.0009786630230080124,0,10000.98847579956,0.0,0.0
46.986724853515625,47.08344207928524,46.617444559534654,46.617444559534654,3265500,46.74581756591797,0.005153558117963079,0,10000.98847579956,0.0,0.0
47.619781494140625,47.86596836131766,47.24170688866474,47.34721506687711,9020500,46.81967315673828,0.01708914828866529,0,10000.98847579956,0.0,0.0
47.593406677246094,47.90993457516648,47.49668944687657,47.87476406338764,8320600,47.05179290771484,0.01151101235597012,0,10000.98847579956,0.0,0.0
47.86597442626953,48.03303269648812,47.505485030493276,47.5230702880976,8142700,47.3472183227539,0.01095642197983839,0,10000.98847579956,0.0,0.0
48.21767044067383,48.2968024188835,47.716502363360796,47.87476631978015,8495000,47.65671157836914,0.011770826054211021,0,10000.98847579956,0.0,0.0
