Close_KO,High_KO,Low_KO,Open_KO,Volume_KO,EMA_Short,EMA_Long,Signal,Portfolio Value,Position,Returns
38.73805618286133,39.52705529677301,38.6179918826264,39.518480677402,13193500,38.52010783341662,38.72642704799311,-1,9997.958908081055,-1.0,0.0
38.61799240112305,38.85812427632381,38.292104516540434,38.780939614921216,13008400,38.5418599595736,38.71609993876739,-1,9997.958908081055,-1.0,0.0
39.52705001831055,40.24743899502583,39.3898332261508,40.23886110529351,22223100,38.76079108373737,38.79333327967626,-1,9997.958908081055,-1.0,0.0
40.0759162902832,40.384654883611454,39.59565589271632,40.307470235279396,18447600,39.05304112963644,38.91548404259121,1,9997.958908081055,-1.0,0.0
40.38466262817383,40.70197590038731,40.15310863877255,40.56475908498362,16230600,39.34895701820031,39.0554058126467,1,9997.958908081055,1.0,0.0
40.03303909301758,40.47041661250847,39.569931174846154,40.03303909301758,51125000,39.500975257048594,39.14851374411059,1,9997.607284545898,1.0,-3.516953194038219e-05
40.298892974853516,40.504716509238996,39.95584938886958,40.01588152569086,17010700,39.678290305449686,39.25807367084801,1,9997.873138427734,1.0,2.6591750832860583e-05
40.22172164916992,40.54760956510086,39.93013548598996,40.444697763833574,15255100,39.79905282627641,39.349849668783435,1,9997.79596710205,1.0,-7.7187742447693e-06
41.079322814941406,41.267993883247776,40.41038800628872,40.5390301964353,15508300,40.083557268201965,39.51456139698895,1,9998.653568267822,1.0,8.577902255590963e-05
41.09646224975586,41.396626197989754,40.633357673019404,41.11361475578403,13604700,40.30864726410283,39.66521862106199,1,9998.670707702637,1.0,1.7141742834070328e-06
42.09987258911133,42.442916248158134,41.55957997113999,41.628190011552064,20504800,40.70669733632694,39.89709042754288,1,9999.674118041992,1.0,0.00010035437396527236
42.751644134521484,42.85455917713084,42.42575631411054,42.48578845321288,19896700,41.161129958147946,40.16895268535037,1,10000.325889587402,1.0,6.517927861615647e-05
42.02268600463867,42.52867357922826,41.748252398573804,42.52867357922826,16713700,41.3525868573681,40.34549871575878,1,9999.59693145752,1.0,-7.289343746708088e-05
41.69679260253906,42.25423767475877,41.653912967331344,42.15990051439792,15716600,41.42907702296165,40.47419337164261,1,9999.27103805542,1.0,-3.2590653836650496e-05
39.05535888671875,41.09645781102621,38.986748870016484,41.00212394531909,26070400,40.901584103796566,40.33906627784034,1,9996.6296043396,1.0,-0.00026416262803230506
39.462093353271484,40.02460260222595,38.95150910153996,39.98998593741065,21822700,40.581697270346545,40.255545046929015,1,9997.036338806152,1.0,4.0687159837959896e-05
40.06788635253906,40.19769724218617,38.4842113254758,38.57074971775516,15622300,40.46751706638933,40.237672790320445,1,9997.64213180542,1.0,6.0597258901173845e-05
40.47462844848633,41.27079230773145,39.97269647539216,41.158293045813174,18803500,40.46909737352199,40.260239995860054,1,9998.048873901367,1.0,4.0683802299046334e-05
40.31019973754883,40.725589962127536,40.18904136680549,40.483276521868916,12602800,40.43378678775018,40.26499806649708,1,9997.88444519043,1.0,-1.6446079931342616e-05
40.66501235961914,40.708281555627075,39.868845287915384,40.06788623053431,9380800,40.4851702481655,40.30309466584203,1,9998.2392578125,1.0,3.5488770050884355e-05
39.8255729675293,41.35732615488363,39.8255729675293,41.34001781759271,30464600,40.33859307469079,40.25761640885986,1,9997.39981842041,1.0,-8.395872217537015e-05
39.58325958251953,39.93807221464384,39.271716139439164,39.83422219946537,20876200,40.17074118754162,40.193391949208404,-1,9997.1575050354,1.0,-2.4237640727675647e-05
39.49672317504883,40.05923261138377,39.44480146175683,39.808266659712615,14675300,40.02095940698767,40.12704254214558,-1,9997.07096862793,-1.0,-8.656101239457037e-06
38.63998031616211,39.32364148934722,38.51016943577511,39.263063958827374,17631800,39.71407516458199,39.9854175682424,-1,9997.07096862793,-1.0,0.0
38.88228225708008,38.92555144102894,38.10342374109215,38.484200482787195,13829700,39.52923229624823,39.88035706241741,-1,9997.07096862793,-1.0,0.0
37.705345153808594,38.95151558349355,37.65342014794478,38.87362972531153,21955100,39.12392404237276,39.67321307112134,-1,9997.07096862793,-1.0,0.0
38.389015197753906,38.5707477932096,37.6880423708461,38.07747171912821,17603900,38.96061096579079,39.550908511753015,-1,9997.07096862793,-1.0,0.0
38.66593551635742,38.795746377757915,38.1120820033397,38.29381456831852,23679800,38.89512753258337,39.46662536933439,-1,9997.07096862793,-1.0,0.0
38.78709411621094,39.40152520722776,38.69189991595218,38.8822883164697,14316500,38.87112010672283,39.40190810713215,-1,9997.07096862793,-1.0,0.0
38.83902359008789,39.31499134486366,38.769790236040784,39.193836276509245,15111900,38.863987547470614,39.34830005788984,-1,9997.07096862793,-1.0,0.0
39.141910552978516,39.17652722937593,38.60536527373053,39.06402468169833,15146000,38.92574821536126,39.32864391456495,-1,9997.07096862793,-1.0,0.0
39.124595642089844,39.375561551968396,38.76978302169263,38.942863073375335,13043600,38.969936532412056,39.309210745757795,-1,9997.07096862793,-1.0,0.0
39.00344467163086,39.09863887506427,38.484207763556675,39.06402220086526,13851200,38.97738278557179,39.28009016726952,-1,9997.07096862793,-1.0,0.0
37.99958801269531,38.986140217020086,37.93035795863067,38.986140217020086,16087100,38.76009505826591,39.1581375811196,-1,9997.07096862793,-1.0,0.0
39.07267761230469,39.15921599567144,37.95631464024393,37.973622977162826,15627800,38.8295578480523,39.149998536470555,-1,9997.07096862793,-1.0,0.0
39.159217834472656,39.531338842633275,38.90825188920566,39.4015279602599,16705300,38.90281562281238,39.15087656485171,-1,9997.07096862793,-1.0,0.0
39.695770263671875,39.756347806051934,38.657292920940485,38.86498970997815,17080100,39.079027765225604,39.202771202834576,-1,9997.07096862793,-1.0,0.0
40.154422760009766,40.83808389196513,39.98134269700769,40.06788107789492,23738000,39.3180044307332,39.29340468447031,1,9997.07096862793,-1.0,0.0
39.93807601928711,40.40538792719794,39.75634012602574,40.03326692376098,13306100,39.45579811707851,39.35480195445287,1,9997.07096862793,1.0,0.0
40.51789474487305,40.595780621279445,39.92077189324278,40.215007059530485,13899800,39.69181958992174,39.46557269639765,1,9997.650787353516,1.0,5.79988606068671e-05
39.912109375,40.52654376408334,39.67845178499269,40.43134956431433,16633200,39.740772875494685,39.50809999912168,1,9997.045001983643,1.0,-6.0592771517820054e-05
40.84674072265625,41.53040517277515,40.61308312699937,41.123667509828614,25681500,39.98654350819726,39.63558959183926,1,9997.979633331299,1.0,9.349076126707878e-05
41.954444885253906,41.98906155649355,40.69961861325033,41.478477210004954,29831200,40.42385492532096,39.856432953116844,1,9999.087337493896,1.0,0.00011079280046799589
41.781368255615234,42.0323341908362,41.56501899447186,41.94579580686995,15935000,40.72552455427524,40.039760124783356,1,9998.914260864258,1.0,-1.7309242713592354e-05
41.96310043334961,42.23137138065996,41.59963199012977,41.88521457417589,16196800,41.00054141629177,40.22293539226585,1,9999.095993041992,1.0,1.8175191125013868e-05
41.954444885253906,41.980405738069905,41.69482645341152,41.69482645341152,17346500,41.21251996495002,40.38784105826471,1,9999.087337493896,1.0,-8.656330634515541e-07
41.69483184814453,42.64676732180968,41.62559849670741,41.83329524979088,13872700,41.31970038343769,40.5123163715866,1,9998.827724456787,1.0,-2.596367331808569e-05
41.55636978149414,41.97175999977757,41.383289698569044,41.660216510758,13758100,41.37229358300579,40.61175002967303,1,9998.689262390137,1.0,-1.3847830012236884e-05
41.27078628540039,41.73810150914561,40.84674355740146,41.25347794734746,17276500,41.34973640576015,40.67451538736135,1,9998.403678894043,1.0,-2.8562093350337214e-05
40.881370544433594,41.34003006421955,40.44001606583724,41.0544473661597,14849200,41.24565510324314,40.69421587851109,1,9998.014263153076,1.0,-3.894779141477844e-05
40.06788635253906,40.98520849634945,40.00730881769789,40.79482007186117,14137500,40.98392871419779,40.63456544746613,1,9997.200778961182,1.0,-8.13645760531223e-05
40.4053840637207,40.55250326789098,39.99864972537879,40.05922725026434,11717200,40.85536323631399,40.61273864901418,1,9997.538276672363,1.0,3.37592210704063e-05
40.86406326293945,40.90733246949434,40.50925048722317,40.58713637951352,10498700,40.85729657556409,40.63667432653087,1,9997.996955871582,1.0,4.5879214115140954e-05
41.08906173706055,41.13233094005536,40.3275112196832,40.37943624401413,10745000,40.90879994478553,40.679758841819414,1,9998.221954345703,1.0,2.250435513384552e-05
41.36598205566406,41.60829549632455,40.85539761812568,41.080402720079846,11669700,41.010395969425204,40.74511343361414,1,9998.498874664307,1.0,2.769695650561843e-05
41.29674530029297,41.78136550051205,41.24482029260056,41.59098040809492,11888000,41.07402915406249,40.79764980186926,1,9998.429637908936,1.0,-6.924715023615136e-06
41.47848129272461,42.10156823145865,41.279440365346304,41.9371406774995,16531600,41.16390740709851,40.86249089623644,1,9998.611373901367,1.0,1.817645360446818e-05
41.91117477416992,42.13617652981939,41.64290052980978,41.79867224573149,9562200,41.32996682200327,40.96236555127772,1,9999.044067382812,1.0,4.327535747350453e-05
41.8679084777832,42.170796112308764,41.590981697294794,41.76405845917933,9882900,41.44950941217659,41.048607734754434,1,9999.000801086426,1.0,-4.327043274798825e-06
41.928489685058594,42.136183138041865,41.565021190496005,41.833295476929635,10075800,41.55594947281703,41.13240601573578,1,9999.061382293701,1.0,6.058726114810398e-06
41.720787048339844,42.188102203504016,41.71213453119715,41.81598124304671,9102400,41.59258004515544,41.18844230455522,1,9998.853679656982,1.0,-2.0772213388586813e-05
41.90251922607422,41.97175256747571,41.5044374166979,41.71213413967495,9829000,41.661455418692945,41.25644963041417,1,9999.035411834717,1.0,1.81753012451491e-05
40.99386215209961,41.86791512401321,40.864054560080184,41.64291001588117,17371000,41.51310135944998,41.23144129914611,1,9998.126754760742,1.0,-9.087447304156893e-05
40.976558685302734,41.19290799895529,40.75155685164464,40.90732862157276,11308700,41.39386965408393,41.20716676449436,1,9998.109451293945,1.0,-1.7306708768316525e-06
40.91596603393555,41.10635441604471,40.6476950968479,40.96789103848186,14734100,41.28766884960651,41.179433361583996,1,9998.048858642578,1.0,-6.060410886910006e-06
41.51308822631836,41.521740742335886,40.82942391798799,41.0457731319234,9257700,41.337762044431365,41.21121001536822,1,9998.645980834961,1.0,5.972387220998243e-05
41.46117401123047,41.582329074352295,41.23617222275106,41.53905988055563,7827800,41.365186925942275,41.23501611021225,1,9998.594066619873,1.0,-5.1921245324271226e-06
41.67752456665039,41.69483290494837,41.08040175089598,41.33136440314674,10124200,41.43459529054408,41.27715977273017,1,9998.810417175293,1.0,2.163809771427161e-05
41.738101959228516,42.248686382997974,41.712141102483145,41.75541029746809,10931600,41.5020412169184,41.32105902858716,1,9998.870994567871,1.0,6.058459961710838e-06
43.12273406982422,43.14003910473402,41.99771532948825,42.18810372577173,16420300,41.8621951842308,41.49264712775259,1,10000.255626678467,1.0,0.00013847884539641697
42.863121032714844,43.33043629963345,42.70734927707531,43.096778666174146,18510800,42.08462315056059,41.623168452034705,1,9999.996013641357,1.0,-2.5960640087752118e-05
42.508304595947266,42.70734553265144,42.25734194606771,42.6727321576105,12588400,42.17877458286874,41.70746713240733,1,9999.64119720459,1.0,-3.548165782096824e-05
44.2996711730957,44.44679037950667,42.71599638218151,42.71599638218151,26332600,42.650084936252505,41.95434370771098,1,10001.432563781738,1.0,0.00017914308541877588
43.68524169921875,45.1218006376591,43.35638990331717,44.481408683839256,22289400,42.880119772467225,42.11919113547363,1,10000.818134307861,1.0,-6.143414655435109e-05
44.169864654541016,44.541985636914426,43.51216107122761,44.083322971879966,21019500,43.166729746261396,42.314493375384814,1,10001.302757263184,1.0,4.845833098987562e-05
43.105430603027344,44.16986863651139,42.71600124901417,44.07467442761617,17776700,43.15310771443161,42.389820730398384,1,10000.23832321167,1.0,-0.00010642953996575777
43.434268951416016,43.92754491723853,42.880415467069845,42.9236846515543,15252300,43.21558798931704,42.48929198954292,1,10000.567161560059,1.0,3.2883051159338095e-05
43.26984405517578,43.858314198424345,43.22657487136603,43.572731643071165,15439500,43.2276448928412,42.563630281507955,1,10000.402736663818,1.0,-1.6441557122104378e-05
44.18717575073242,44.308330812796854,43.356392051438924,43.61601381440881,18272300,43.440873972372586,42.71825365952934,1,10001.320068359375,1.0,9.172947527336106e-05
44.23950958251953,44.69315907274787,44.11737382129457,44.466335991608645,10911700,43.61834855240524,42.8631351760046,1,10001.372402191162,1.0,5.232692427581398e-06
44.53612518310547,44.82401946475388,44.352921546392736,44.492505745023834,12838400,43.82229891478306,43.02246755763325,1,10001.669017791748,1.0,2.9657489858170294e-05
44.30930709838867,44.885092398580156,44.26568765539466,44.44889131273963,15353900,43.93052295558431,43.14502370437186,1,10001.442199707031,1.0,-2.2678023469224762e-05
44.09992980957031,44.16972358182347,43.56776394396577,43.812038818901605,13287100,43.96816892313676,43.23596714296218,1,10001.232822418213,1.0,-2.0934709678566144e-05
44.012691497802734,44.63209625887407,43.803313506255236,44.2744114912744,23816600,43.97806282861809,43.30994089104223,1,10001.145584106445,1.0,-8.722755815870897e-06
42.826229095458984,43.63756350174346,42.40747639027194,43.402014481085,17514800,43.72209977680495,43.263873100986686,1,9999.959121704102,1.0,-0.00011863264986655686
43.3234977722168,43.655011575650455,42.808780285813484,42.84367717626979,13034600,43.63352155356314,43.26955164110384,1,10000.45639038086,1.0,4.972707095163287e-05
42.058502197265625,43.55030890992701,42.0236053164204,43.384553717836766,17121200,43.28351725216369,43.15421359883353,1,9999.191394805908,1.0,-0.00012649378444051784
42.48598861694336,42.83494750683724,41.49145062242275,42.05851006648169,16788100,43.10628866655917,43.0905731243678,1,9999.618881225586,1.0,4.275209892479204e-05
42.503440856933594,42.53833441947434,41.85786169464532,42.04979126439736,12603400,42.972322486642376,43.03465576556454,-1,9999.636333465576,1.0,1.7452905152204323e-06
42.99198532104492,43.367118585373014,42.86984952855684,43.01815965368576,11215700,42.9766920053985,43.03059191370553,-1,10000.124877929688,-1.0,4.885622314843019e-05
42.677913665771484,43.236253864529345,42.66919110814335,43.08794376124905,12426600,42.910296818814714,42.99700350914038,-1,10000.124877929688,-1.0,0.0
43.070499420166016,43.28859998909447,42.65174672717744,42.98326052377486,15755900,42.94589739689278,43.00400311971425,-1,10000.124877929688,-1.0,0.0
42.90474319458008,43.323495877893876,42.39002573068282,43.131566316726946,17577300,42.93675201860107,42.99454979351099,-1,10000.124877929688,-1.0,0.0
43.0617790222168,43.25370859744758,42.35513194537225,42.53833563375577,13610100,42.96453579718234,43.00095257719726,-1,10000.124877929688,-1.0,0.0
43.0792236328125,43.22753041650539,42.8523971862875,43.12284307931333,10628700,42.990021982877934,43.00840696344633,-1,10000.124877929688,-1.0,0.0
42.69536209106445,43.38456062165666,42.59940064539425,43.22752796081412,10077400,42.92454200691938,42.97859316607663,-1,10000.124877929688,-1.0,0.0
43.23625183105469,43.41072959901338,42.70408598611041,42.76515387048597,10135600,42.99381085672723,43.00313208655073,-1,10000.124877929688,-1.0,0.0
44.021419525146484,44.09121330698431,43.218811001715686,43.36711779619502,12143900,43.22216833859818,43.10011184260746,1,10000.124877929688,-1.0,0.0
44.32675552368164,44.69316283822698,44.14354853845879,44.20461642421635,11407800,43.46763215750561,43.216935050328814,1,10000.124877929688,1.0,0.0
44.571022033691406,44.954877747672,44.344198959055106,44.352921515485434,11386500,43.71282990776912,43.34589571541097,1,10000.369144439697,1.0,2.4426345969885688e-05
43.81204605102539,44.483796244072884,43.53287757183043,44.483796244072884,14365300,43.73487793960385,43.390290985469484,1,9999.610168457031,1.0,-7.589479665237597e-05
43.724796295166016,44.04758749763468,43.314769533896694,43.66372840885037,10582100,43.73263757417322,43.42214863401201,1,9999.522918701172,1.0,-8.72531572626567e-06
43.61138916015625,43.733524940495144,43.0094294885568,43.09667170876345,9961700,43.70569348216945,43.440171541263844,1,9999.409511566162,1.0,-1.134125457102897e-05
43.64628982543945,43.92545831964557,43.5067055783364,43.61139625962691,13569800,43.69249266956278,43.459801854042475,1,9999.444412231445,1.0,3.490272624917523e-06
43.288597106933594,44.03886354656674,43.14901288523094,43.64628188304354,9930400,43.60273810008963,43.44349664003211,1,9999.08671951294,1.0,-3.5771259258021715e-05
43.83820724487305,44.16099510271078,43.436903061836944,43.52414194407956,10970700,43.65506457670816,43.48108812620743,1,9999.636329650879,1.0,5.496603373456033e-05
43.61138916015625,43.995244945214274,43.41945960365203,43.58521483011904,12517400,43.645358928585516,43.493497748488274,1,9999.409511566162,1.0,-2.2682633371795546e-05
44.213348388671875,44.66699797949531,43.951628366875845,44.64082364775025,20189200,43.77157880860471,43.56205495231528,1,10000.011470794678,1.0,6.019947756108479e-05
44.073760986328125,44.64954632406131,44.03014154049008,44.49251365668404,13491300,43.83873040365435,43.610788860316504,1,9999.871883392334,1.0,-1.395872422260691e-05
43.44562911987305,44.0650338863794,42.92218912833675,43.9167271090259,14696400,43.751374562814064,43.59505936122665,1,9999.243751525879,1.0,-6.281399139707045e-05
43.53286361694336,43.873099883899215,43.22752090273832,43.45434729934203,13892100,43.7028165748428,43.5891359570092,1,9999.33098602295,1.0,8.724109466395902e-06
41.840415954589844,42.87857688215197,41.68338326517626,42.7477151983237,19886200,43.28894977034214,43.42259119487402,-1,9997.638538360596,1.0,-0.00016925608970430606
41.89275360107422,42.29405781012941,41.26462295876157,41.63975616703715,15369900,42.978683954949275,43.276892376416896,-1,9997.69087600708,-1.0,5.235000873904383e-06
41.92765808105469,41.98000009209372,41.32569833049896,41.70955749385643,15804000,42.74512264963937,43.14839387209668,-1,9997.69087600708,-1.0,0.0
42.41619873046875,42.70409308577395,42.0846882538727,42.529611960857224,15156100,42.67202844537923,43.07866100146545,-1,9997.69087600708,-1.0,0.0
43.05304718017578,43.58521305392294,42.74770774177181,42.93963729045447,15285100,42.75669927533402,43.07622158991405,-1,9997.69087600708,-1.0,0.0
42.896018981933594,43.80331816181978,42.81750597070271,43.122845440880454,12930800,42.787659210133924,43.059059436773055,-1,9997.69087600708,-1.0,0.0
43.13156509399414,43.8033152110845,43.04432620209167,43.410733541622555,12452400,42.864082739880644,43.065964737460774,-1,9997.69087600708,-1.0,0.0
43.14028549194336,43.611383435367856,42.96580440238429,43.31476658150243,9294900,42.92546112922791,43.073042904554356,-1,9997.69087600708,-1.0,0.0
45.86219024658203,46.46414665654418,45.425989081346934,45.80112234968518,33442000,43.57806759975105,43.33867598474747,1,9997.69087600708,-1.0,0.0
47.09226989746094,47.35398988931892,45.75749560942008,45.86218294057322,29706700,44.35900144368659,43.69616111929161,1,9997.69087600708,1.0,0.0
46.743316650390625,47.37144404095158,46.525216076235274,47.04865612302785,17399900,44.8888492673986,43.98636640796771,1,9997.34192276001,1.0,-3.490338433120854e-05
46.24604797363281,46.42052911248439,45.89708902388059,46.280944866993316,15024400,45.190448979895095,44.20157417612629,1,9996.844654083252,1.0,-4.9740088975624985e-05
46.62990188598633,46.67352133379229,46.14135541788817,46.45542076681195,12447900,45.510327403470924,44.43284348182725,1,9997.228507995605,1.0,3.8397506977094764e-05
46.97886657714844,47.65061680546101,46.4815974894802,47.545929452254796,14908200,45.836669442065926,44.67532187185783,1,9997.577472686768,1.0,3.4906143326018935e-05
46.83054733276367,46.891615216577165,46.2634846082669,46.81309889053838,14248400,46.05753119555432,44.88058143956315,1,9997.429153442383,1.0,-1.4835518383327084e-05
45.89707946777344,47.127166415035106,45.85346002413016,46.89161742582114,15278200,46.02187525604745,44.977390775583174,1,9996.495685577393,1.0,-9.337079069660081e-05
46.35073471069336,46.43797360872234,45.32129973978832,45.79239777622635,17189500,46.094955134857656,45.10818543606985,1,9996.949340820312,1.0,4.538142737109396e-05
45.94941711425781,46.455411930826436,45.87962667663278,46.403066606645226,15645600,46.06261335250214,45.18830273875442,1,9996.548023223877,1.0,-4.014400621166203e-05
45.95815658569336,46.38563187839116,45.53940385229615,46.19370562222008,13191900,46.03940073765574,45.26162215274861,1,9996.556762695312,1.0,8.742489323587677e-07
46.42924499511719,46.752032869269414,46.25476389386321,46.359451223435514,13827600,46.126032794869396,45.37282432821229,1,9997.027851104736,1.0,4.712506722137633e-05
46.17625427246094,46.481593748047686,46.05411848222624,46.29839006269564,10194800,46.13719312322307,45.44934146575978,1,9996.77486038208,1.0,-2.5306593762097762e-05
45.9755973815918,46.4030726031548,45.89708104914854,46.33328215651098,8499300,46.10128295841612,45.499461076791405,1,9996.574203491211,1.0,-2.0072162639661606e-05
45.368919372558594,45.88767266992511,44.91171614637802,45.799749746592965,43203600,45.93853549489222,45.48702853353114,1,9995.967525482178,1.0,-6.06885915798161e-05
45.75578689575195,46.010768061336115,45.53597624005066,45.843709816414695,18968800,45.897924695083276,45.512624568028365,1,9996.354393005371,1.0,3.8702358946984816e-05
45.81732940673828,45.834914660066055,45.404084338645795,45.63268927786279,14913100,45.88001463100661,45.54164407647693,1,9996.415935516357,1.0,6.1564955149417955e-06
46.40642547607422,46.54710416434327,45.632694367616715,45.632694367616715,17318900,45.996994818799415,45.62400420977191,1,9997.005031585693,1.0,5.893072808649258e-05
47.34721755981445,47.3648028161165,46.38884289264317,46.40642814894522,18122400,46.297044316802754,45.788119766918825,1,9997.945823669434,1.0,9.410739324100525e-05
46.591060638427734,47.285659650752606,46.33607951345025,47.26807439861169,16210900,46.36238127716386,45.86459032611015,1,9997.189666748047,1.0,-7.563122812659362e-05
46.758121490478516,47.02189359828279,46.415217414928534,46.54710179180851,12485800,46.45032354678934,45.94968853224047,1,9997.356727600098,1.0,1.6710781491457993e-05
46.890010833740234,47.12740339109592,46.599859157347495,46.92517798969087,11508400,46.548031832778435,46.03924303714521,1,9997.48861694336,1.0,1.3192421442598246e-05
46.64382553100586,47.04827637641842,46.58227880905372,46.95156249481134,12097300,46.56931932127342,46.0968223222748,1,9997.242431640625,1.0,-2.4624714482501808e-05
46.907588958740234,47.07464719074684,46.406420970808774,46.42400622439074,10638100,46.6444903518216,46.174038192414365,1,9997.50619506836,1.0,2.6383618236591744e-05
46.83726119995117,47.33842929383061,46.758129219125735,47.17137438055242,22292000,46.687328318072616,46.237202288370256,1,9997.43586730957,1.0,-7.0345301534935345e-06
47.338417053222656,47.672530147430074,47.127397374237965,47.29445559836368,16193700,46.832014703661514,46.34207988502287,1,9997.937023162842,1.0,5.012843892404639e-05
46.652618408203125,47.30325612150524,46.54710687033411,47.127406912434914,15679600,46.79214886022632,46.37165498246861,1,9997.251224517822,1.0,-6.859401528847009e-05
