Close_BA,High_BA,Low_BA,Open_BA,Volume_BA,EMA_Short,EMA_Long,Signal,Portfolio Value,Position,Returns
149.82000732421875,156.6999969482422,149.0500030517578,156.10000610351562,34734300,136.78430255460665,136.41187871491897,1,10000.0,1.0,0.0
145.85000610351562,152.0,142.94000244140625,145.3000030517578,33853900,137.79160294892986,137.31074799002343,1,9996.029998779297,1.0,-0.0003970001220703345
151.38999938964844,153.5500030517578,144.5500030517578,145.4499969482422,27127300,139.30253588678747,138.651629075702,1,10001.56999206543,1.0,0.0005542193537644291
153.30999755859375,155.85000610351562,151.80999755859375,154.0,24780500,140.85892051698815,140.04766416931074,1,10003.489990234375,1.0,0.00019196967780743535
173.16000366210938,173.77999877929688,155.49000549316406,157.10000610351562,66486400,144.44792975533494,143.20122031148205,1,10023.33999633789,1.0,0.0019843080887664843
184.3000030517578,188.60000610351562,177.39999389648438,181.27999877929688,67155600,148.8759378993819,147.1153900962702,1,10034.479995727539,1.0,0.0011114059179593294
205.42999267578125,218.7899932861328,197.36000061035156,205.0,99846000,155.1597217634263,152.66916177050936,1,10055.609985351562,1.0,0.00210573837737682
230.5,234.1999969482422,218.92999267578125,222.94000244140625,80902800,163.53086378971224,160.08162255427038,1,10080.679992675781,1.0,0.0024931364045284177
216.74000549316406,227.0,213.0800018310547,222.13999938964844,66688700,169.44299064565132,165.4776590246412,1,10066.919998168945,1.0,-0.0013649867386756886
203.41000366210938,213.02999877929688,197.39999389648438,211.1699981689453,90384900,173.21710320303552,169.09026327582865,1,10053.58999633789,1.0,-0.001324139044859729
170.0,192.17999267578125,166.00999450683594,179.35000610351562,103212800,172.85964729158712,169.17690486860687,1,10020.179992675781,1.0,-0.003323191384796753
189.50999450683594,191.3000030517578,176.25999450683594,187.14999389648438,89550100,174.7096858710592,171.11338959605723,1,10039.689987182617,1.0,0.0019470702643162863
190.94000244140625,193.22999572753906,175.88999938964844,177.17999267578125,78612900,176.51305437887552,173.00163843847142,1,10041.119995117188,1.0,0.0001424354672701078
197.77000427246094,208.3000030517578,192.60000610351562,207.14999389648438,76496900,178.874937700385,175.3605304226609,1,10047.949996948242,1.0,0.0006802031879289405
192.5399932861328,196.42999267578125,191.25,194.52000427246094,53085400,180.39327720991253,176.99666974299157,1,10042.719985961914,1.0,-0.0005205052759932327
192.2899932861328,198.02999877929688,187.1999969482422,188.24000549316406,60849900,181.71513455171478,178.45317674710026,1,10042.469985961914,1.0,-2.489365434354962e-05
187.02000427246094,197.9600067138672,184.57000732421875,197.89999389648438,67262100,182.30456452068654,179.2690650828489,1,10037.199996948242,1.0,-0.0005247702030515278
188.52000427246094,188.6999969482422,181.89999389648438,184.55999755859375,53901500,182.99516893755035,180.150106910431,1,10038.699996948242,1.0,0.00014944406811223665
187.8800048828125,190.1199951171875,183.5500030517578,189.3000030517578,50281300,183.5379284870239,180.88628766970544,1,10038.059997558594,1.0,-6.375321404594736e-05
176.69000244140625,185.1999969482422,176.07000732421875,183.61000061035156,56534800,182.7770478152886,180.48664145748646,1,10026.869995117188,1.0,-0.0011147574774535984
174.8800048828125,177.5,169.58999633789062,169.8699951171875,57335700,181.89959860056902,179.95267606942227,1,10025.059997558594,1.0,-0.00018051471291391508
170.00999450683594,173.85000610351562,167.60000610351562,173.4199981689453,50644400,180.5785314790431,179.00575401584263,1,10020.189987182617,1.0,-0.0004857836638546553
194.49000549316406,194.5,176.27000427246094,181.0,78499900,182.12425081394542,180.48044463273038,1,10044.669998168945,1.0,0.0024430685463689983
183.3000030517578,188.49000549316406,180.3800048828125,188.02000427246094,65493100,182.25488995148012,180.7489740059711,1,10033.479995727539,1.0,-0.0011140238995851481
180.32000732421875,190.61000061035156,180.0399932861328,185.8800048828125,49036700,182.03990299289552,180.7081200362804,1,10030.5,1.0,-0.000297005199472955
180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300,181.90324683352864,180.7178226574531,1,10030.989990234375,1.0,4.885003084331707e-05
187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700,182.57066425892648,181.40279227694415,1,10038.08999633789,1.0,0.0007078071167878619
178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300,182.1605909949138,181.16252681083637,1,10029.059997558594,1.0,-0.000899573403166487
180.0800018310547,181.5800018310547,175.50999450683594,179.0500030517578,38116200,181.92941442115168,181.05942919371432,1,10030.259994506836,1.0,0.00011965198618169026
173.27999877929688,180.75,172.80999755859375,179.6699981689453,33514500,180.96836823872334,180.3185310590079,1,10023.459991455078,1.0,-0.0006779488323813698
178.44000244140625,179.3300018310547,169.75,171.6999969482422,40955600,180.6874387056881,180.13962357161728,1,10028.619995117188,1.0,0.0005147926630633126
175.64999389648438,183.25,174.36000061035156,180.1999969482422,43364700,180.12772261577655,179.7120397930332,1,10025.829986572266,1.0,-0.00027820463296845954
179.9600067138672,181.3000030517578,173.41000366210938,177.0,39256200,180.1090875155644,179.73565569025547,1,10030.139999389648,1.0,0.000429890874187544
187.94000244140625,189.52999877929688,181.25,185.5399932861328,48044800,180.97918917399127,180.51702204750794,1,10038.119995117188,1.0,0.000795601629491216
178.6999969482422,184.58999633789062,177.33999633789062,184.32000732421875,35050000,180.72594559335246,180.34397203805406,1,10028.879989624023,1.0,-0.0009204916356507775
175.66000366210938,181.10000610351562,175.5500030517578,178.41000366210938,26170500,180.16306315654765,179.8978798117736,1,10025.83999633789,1.0,-0.00030312390708409076
174.4199981689453,176.57000732421875,171.6199951171875,175.1300048828125,25294300,179.5249448245918,179.37617679817092,1,10024.599990844727,1.0,-0.0001236809577668252
178.6300048828125,182.64999389648438,176.75,178.42999267578125,40740500,179.42550705328298,179.30511280623202,1,10028.809997558594,1.0,0.00041996755159434684
179.7899932861328,182.9499969482422,175.38999938964844,176.42999267578125,29790300,179.46600552359962,179.35129189955592,1,10029.969985961914,1.0,0.00011566560774434187
176.4499969482422,182.5,175.4199981689453,178.0,29587200,179.130893459671,179.0749780946689,1,10026.629989624023,1.0,-0.00033300162837623937
173.75999450683594,181.10000610351562,173.60000610351562,175.67999267578125,28548000,178.53412690935596,178.56878918154194,-1,10023.939987182617,1.0,-0.0002682857993353549
170.2100067138672,174.13999938964844,169.0,173.19000244140625,30243800,177.60922466541274,177.77271466081103,-1,10020.389999389648,-1.0,-0.00035415094239465983
170.83999633789062,173.74000549316406,168.22999572753906,168.5,25349100,176.85708818457692,177.11245577291385,-1,10020.389999389648,-1.0,0.0
166.00999450683594,173.00999450683594,162.25,172.89999389648438,51709600,175.65185555371679,176.05507850947788,-1,10020.389999389648,-1.0,0.0
161.9499969482422,164.5500030517578,160.63999938964844,162.8800048828125,29140000,174.12942681977515,174.7117374084078,-1,10020.389999389648,-1.0,0.0
158.0,163.39999389648438,156.25999450683594,161.5500030517578,30263100,172.33726828424454,173.12014336951182,-1,10020.389999389648,-1.0,0.0
162.27000427246094,163.5800018310547,153.41000366210938,156.50999450683594,38520500,171.21868339404637,172.0867967888403,-1,10020.389999389648,-1.0,0.0
165.07000732421875,167.39999389648438,163.00999450683594,164.6300048828125,30853500,170.53549716406553,171.418531125543,-1,10020.389999389648,-1.0,0.0
174.27999877929688,174.97999572753906,166.39999389648438,167.60000610351562,46189200,170.9515528990912,171.69105185447194,-1,10020.389999389648,-1.0,0.0
172.1999969482422,175.57000732421875,170.60000610351562,172.8000030517578,32921600,171.09026890455243,171.73952281578337,-1,10020.389999389648,-1.0,0.0
170.02000427246094,171.86000061035156,168.6999969482422,171.5,19318000,170.9713506120978,171.57575914499077,-1,10020.389999389648,-1.0,0.0
179.41000366210938,179.7899932861328,171.3300018310547,171.36000061035156,35857700,171.90897872876576,172.32187767043064,-1,10020.389999389648,-1.0,0.0
180.1300048828125,189.97000122070312,179.52999877929688,184.50999450683594,61036600,172.82242607921538,173.06550883351463,-1,10020.389999389648,-1.0,0.0
175.44000244140625,184.14999389648438,173.19000244140625,184.00999450683594,40674400,173.1132678972366,173.29165108188528,-1,10020.389999389648,-1.0,0.0
174.72999572753906,179.47000122070312,172.42999267578125,173.6199951171875,22958800,173.29290432282576,173.42863628623326,-1,10020.389999389648,-1.0,0.0
178.0800018310547,179.47000122070312,172.35000610351562,173.08999633789062,32414100,173.8248040459623,173.87162348097814,-1,10020.389999389648,-1.0,0.0
172.00999450683594,178.2899932861328,171.41000366210938,178.24000549316406,23352100,173.62315854161494,173.6943254834408,-1,10020.389999389648,-1.0,0.0
170.22999572753906,173.24000549316406,169.00999450683594,172.00999450683594,21488500,173.24614045116206,173.36438931621205,-1,10020.389999389648,-1.0,0.0
169.27000427246094,174.10000610351562,169.08999633789062,170.44000244140625,25601500,172.8043475424175,172.97444788347386,-1,10020.389999389648,-1.0,0.0
169.5800018310547,170.83999633789062,165.86000061035156,168.5399932861328,23213400,172.4460869078216,172.651167307053,-1,10020.389999389648,-1.0,0.0
167.5,170.0800018310547,167.27000427246094,168.35000610351562,16945900,171.89652169584141,172.16057994447652,-1,10020.389999389648,-1.0,0.0
178.27000427246094,178.27000427246094,167.92999267578125,168.77999877929688,39317100,172.6046864265769,172.74242988047504,-1,10020.389999389648,-1.0,0.0
174.72999572753906,180.6300048828125,172.44000244140625,180.4600067138672,31318500,172.84083190446157,172.9317218659097,-1,10020.389999389648,-1.0,0.0
171.89999389648438,174.42999267578125,171.35000610351562,173.8000030517578,16189800,172.73629434801964,172.83346205929777,-1,10020.389999389648,-1.0,0.0
174.1999969482422,181.30999755859375,173.55999755859375,174.7100067138672,29548100,172.89892797026658,172.96360823919724,-1,10020.389999389648,-1.0,0.0
175.8000030517578,177.27999877929688,172.57000732421875,175.11000061035156,20383900,173.22126964598783,173.23374107848872,-1,10020.389999389648,-1.0,0.0
171.82000732421875,175.27000427246094,171.6999969482422,174.64999389648438,16264300,173.06557383245791,173.09909976855823,-1,10020.389999389648,-1.0,0.0
172.10000610351562,175.49000549316406,169.25,170.7100067138672,18977300,172.95828852924208,173.00394799093513,-1,10020.389999389648,-1.0,0.0
174.77999877929688,175.0,171.4499969482422,172.74000549316406,16552100,173.16070077924815,173.17309568506482,-1,10020.389999389648,-1.0,0.0
168.77000427246094,180.85000610351562,168.1199951171875,175.0,27799400,172.6728456118273,172.75375364576922,-1,10020.389999389648,-1.0,0.0
171.0500030517578,172.8300018310547,164.0,171.30999755859375,18867300,172.4925297718196,172.5914916844348,-1,10020.389999389648,-1.0,0.0
161.0800018310547,166.89999389648438,160.5,165.8000030517578,22622700,171.2244711117346,171.49515931744622,-1,10020.389999389648,-1.0,0.0
160.77999877929688,163.05999755859375,157.0,161.61000061035156,21951400,170.06397418590817,170.47466783762246,-1,10020.389999389648,-1.0,0.0
157.69000244140625,163.77999877929688,157.57000732421875,160.9600067138672,14532600,168.68908843651906,169.25708065703046,-1,10020.389999389648,-1.0,0.0
160.22999572753906,161.36000061035156,156.32000732421875,158.0,14722400,167.74918924663237,168.3973582827932,-1,10020.389999389648,-1.0,0.0
165.35000610351562,165.94000244140625,158.89999389648438,161.75,17228400,167.4826133418416,168.10713426571914,-1,10020.389999389648,-1.0,0.0
163.49000549316406,168.83999633789062,163.3300018310547,166.64999389648438,14881700,167.0389902475441,167.66740771595198,-1,10020.389999389648,-1.0,0.0
167.4600067138672,170.57000732421875,160.30999755859375,161.9499969482422,21851400,167.0857698549133,167.64765523956297,-1,10020.389999389648,-1.0,0.0
167.52999877929688,168.4600067138672,161.0500030517578,164.6300048828125,19717800,167.13512862428925,167.63644986239476,-1,10020.389999389648,-1.0,0.0
161.13999938964844,169.72000122070312,161.02000427246094,165.66000366210938,22057100,166.4690031537736,167.0177402935618,-1,10020.389999389648,-1.0,0.0
156.35000610351562,158.8300018310547,154.1999969482422,157.8300018310547,23125300,165.34467014818938,166.0017656087955,-1,10020.389999389648,-1.0,0.0
156.8000030517578,160.07000732421875,154.9499969482422,156.80999755859375,17768900,164.3952626930303,165.12540727003,-1,10020.389999389648,-1.0,0.0
151.17999267578125,160.4199981689453,150.88999938964844,157.3300018310547,18247500,162.92689935778037,163.79727254676823,-1,10020.389999389648,-1.0,0.0
146.0500030517578,150.30999755859375,145.02000427246094,150.2899932861328,27098100,161.05168865711119,162.10705640438627,-1,10020.389999389648,-1.0,0.0
156.02999877929688,156.30999755859375,146.4199981689453,146.85000610351562,29123000,160.49372311513181,161.5282890115206,-1,10020.389999389648,-1.0,0.0
166.0800018310547,168.0,159.1999969482422,160.3300018310547,38868200,161.11442075023433,161.96178547052384,-1,10020.389999389648,-1.0,0.0
163.60000610351562,165.5,162.00999450683594,164.77000427246094,19874700,161.3905969005989,162.11780648318972,-1,10020.389999389648,-1.0,0.0
165.25999450683594,170.97999572753906,164.11000061035156,164.5,38436700,161.82052996795855,162.41706248544173,-1,10020.389999389648,-1.0,0.0
167.86000061035156,172.75999450683594,165.57000732421875,170.14999389648438,30677100,162.49158226155777,162.93543754495695,-1,10020.389999389648,-1.0,0.0
168.0800018310547,169.77999877929688,161.8000030517578,161.86000061035156,31773800,163.11251776927963,163.42539604839484,-1,10020.389999389648,-1.0,0.0
171.1999969482422,172.0800018310547,167.50999450683594,169.49000549316406,19082100,164.01112656694215,164.1658342293327,-1,10020.389999389648,-1.0,0.0
159.5399932861328,175.55999755859375,159.3300018310547,173.0399932861328,47132500,163.51433398018554,163.72527794902794,-1,10020.389999389648,-1.0,0.0
164.61000061035156,166.33999633789062,162.3800048828125,163.7100067138672,26019100,163.63607471687064,163.8095372501064,-1,10020.389999389648,-1.0,0.0
168.0,168.08999633789062,163.5399932861328,166.22000122070312,20598600,164.12095530388498,164.20862894057245,-1,10020.389999389648,-1.0,0.0
167.3300018310547,170.0,166.82000732421875,169.92999267578125,17406000,164.47751602912604,164.5059025491898,-1,10020.389999389648,-1.0,0.0
167.35000610351562,169.1999969482422,165.9499969482422,167.75,12176600,164.7966815929471,164.77676955436368,1,10020.389999389648,-1.0,0.0
162.13999938964844,165.52999877929688,162.08999633789062,165.36000061035156,15182600,164.50149468146944,164.52564858629555,-1,10020.389999389648,1.0,0.0
163.24000549316406,165.1699981689453,162.49000549316406,162.6999969482422,10505500,164.36132921610215,164.40320638694968,-1,10021.490005493164,-1.0,0.00010977677551293752
164.24000549316406,164.5399932861328,158.72999572753906,161.00999450683594,13226800,164.34784880244234,164.3876634446844,-1,10021.490005493164,-1.0,0.0
167.35000610351562,173.4199981689453,167.27000427246094,171.22000122070312,31780600,164.68142183589492,164.66979131695405,1,10021.490005493164,-1.0,0.0
167.11000061035156,170.83999633789062,166.11000061035156,169.08999633789062,16519600,164.95126392194564,164.90219220203954,1,10021.490005493164,1.0,0.0
167.24000549316406,169.2899932861328,166.17999267578125,168.2899932861328,12319900,165.2055685409699,165.12484108690853,1,10021.620010375977,1.0,1.2972610134998064e-05
163.86000061035156,167.6300048828125,163.82000732421875,166.44000244140625,11450600,165.05606099312342,165.0043800891412,1,10018.240005493164,1.0,-0.00033727130736482813
169.07000732421875,169.6300048828125,164.10000610351562,164.6999969482422,14238200,165.5020550299118,165.3915826829581,1,10023.450012207031,1.0,0.0005200520960777499
167.36000061035156,170.25999450683594,166.0500030517578,169.99000549316406,10024200,165.70849342773843,165.57905105699558,1,10021.740005493164,1.0,-0.00017060061274154492
160.8300018310547,165.5,159.0500030517578,164.9499969482422,16151100,165.1664388058847,165.12676065452501,1,10015.210006713867,1.0,-0.0006515833354006073
155.24000549316406,160.25,155.0,159.16000366210938,15491900,164.06350177113794,164.1851649248716,-1,10009.620010375977,1.0,-0.0005581506862205599
148.13999938964844,153.9499969482422,148.0,153.0,20279800,162.2942237287502,162.65705392151702,-1,10002.520004272461,-1.0,-0.0007093182454633862
148.2899932861328,150.10000610351562,146.60000610351562,148.02999877929688,14554300,160.73819812401493,161.2887624324328,-1,10002.520004272461,-1.0,0.0
144.38999938964844,149.1699981689453,141.5800018310547,147.1999969482422,15374700,158.92173159797417,159.67935642835812,-1,10002.520004272461,-1.0,0.0
148.60000610351562,149.58999633789062,143.3800048828125,145.75,13854600,157.77487320970098,158.62418020694454,-1,10002.520004272461,-1.0,0.0
153.64999389648438,154.82000732421875,150.63999938964844,151.8300018310547,12249800,157.31655328601022,158.15044817737692,-1,10002.520004272461,-1.0,0.0
151.6300048828125,155.39999389648438,151.1699981689453,153.1699981689453,11344700,156.6847145745438,157.5294535778946,-1,10002.520004272461,-1.0,0.0
157.08999633789062,157.6300048828125,152.10000610351562,152.47999572753906,12328300,156.72974588158232,157.48760050741802,-1,10002.520004272461,-1.0,0.0
157.74000549316406,158.47000122070312,154.52000427246094,156.3300018310547,8995600,156.84199694953583,157.51163907748906,-1,10002.520004272461,-1.0,0.0
179.36000061035156,184.4600067138672,172.16000366210938,179.0,49014400,159.3439973562931,159.59243541395216,-1,10002.520004272461,-1.0,0.0
188.69000244140625,193.9499969482422,180.3800048828125,182.8000030517578,46404300,162.60466458797234,162.3636322737097,1,10002.520004272461,-1.0,0.0
182.14999389648438,190.0,180.41000366210938,189.88999938964844,29907800,164.77636784447367,164.24804766635492,1,10002.520004272461,1.0,0.0
176.72000122070312,184.58999633789062,176.25,178.9499969482422,20288400,166.10343821961027,165.43585276676905,1,9997.09001159668,1.0,-0.0005428624660047676
187.11000061035156,187.27000427246094,178.7100067138672,179.0,19724500,168.4375007074704,167.50005732330072,1,10007.480010986328,1.0,0.0010393023747505836
202.39999389648438,202.94000244140625,191.35000610351562,194.55999755859375,40562800,172.2111110618053,170.82386080646106,1,10022.770004272461,1.0,0.0015278564902800884
210.0500030517578,211.1999969482422,196.0500030517578,200.25,38299300,176.41543239402222,174.5596838774417,1,10030.420013427734,1.0,0.0007632629654290568
203.3000030517578,223.02000427246094,203.0,223.02000427246094,65990700,179.4026069115484,177.29685713213848,1,10023.670013427734,1.0,-0.0006729528764461978
205.6699981689453,209.44000244140625,199.89999389648438,200.4499969482422,34236100,182.32120594014805,179.9990610404058,1,10026.040008544922,1.0,0.00023643985825683167
199.6199951171875,206.5800018310547,199.1699981689453,204.58999633789062,18230900,184.24329362648575,181.86772142867073,1,10019.990005493164,1.0,-0.0006034289756077227
211.52999877929688,214.2100067138672,201.8699951171875,203.24000549316406,28372400,187.27514975457586,184.69270022396847,1,10031.900009155273,1.0,0.0011886243055712065
218.49000549316406,222.9499969482422,215.75999450683594,219.42999267578125,31132000,190.74346705886342,187.9114912019871,1,10038.86001586914,1.0,0.0006937874886627782
217.61000061035156,221.0,213.08999633789062,217.7100067138672,19254100,193.7286374534732,190.73992066945038,1,10037.980010986328,1.0,-8.765984199610166e-05
216.5,219.92999267578125,216.0399932861328,218.25,9970200,196.25878884753172,193.19326155807417,1,10036.870010375977,1.0,-0.00011058007777831058
210.7100067138672,217.77999877929688,208.52000427246094,215.6999969482422,16501900,197.86447972156898,194.86152300148305,1,10031.080017089844,1.0,-0.0005768723994777902
213.00999450683594,218.08999633789062,213.0,214.30999755859375,15754200,199.54731469770974,196.5899488591357,1,10033.380004882812,1.0,0.00022928615752748627
223.85000610351562,224.99000549316406,210.3000030517578,213.00999450683594,25912300,202.24761374279927,199.18614478717188,1,10044.220016479492,1.0,0.001080394801293627
237.1999969482422,242.0,226.52999877929688,228.3000030517578,45945100,206.13121187673735,202.80651165965477,1,10057.570007324219,1.0,0.001329121706098002
232.7100067138672,238.17999267578125,230.25,236.36000061035156,29378400,209.08441130308512,205.65446356957978,1,10053.080017089844,1.0,-0.00044642893175039777
238.1699981689453,244.0800018310547,237.11000061035156,238.5,33246700,212.31614317706956,208.75118115047172,1,10058.540008544922,1.0,0.0005431162833475778
236.57000732421875,241.6999969482422,234.4600067138672,238.6999969482422,19682000,215.01101697119725,211.40059316701908,1,10056.940017700195,1.0,-0.00015906790084518896
232.05999755859375,240.83999633789062,228.27999877929688,238.63999938964844,19043600,216.90534814757464,213.3681554900262,1,10052.43000793457,1.0,-0.00044844751561479157
234.42999267578125,237.00999450683594,228.02000427246094,228.10000610351562,16185000,218.8525308729309,215.3740447458124,1,10054.800003051758,1.0,0.00023576340400444096
230.3300018310547,236.22000122070312,228.3300018310547,232.82000732421875,17311800,220.12780542383354,216.79842161107356,1,10050.700012207031,1.0,-0.00040776453469804075
228.6199951171875,237.6300048828125,228.3699951171875,235.0,19231200,221.0713820564284,217.924285754513,1,10048.990005493164,1.0,-0.00017013807115828783
229.5,232.5,224.36000061035156,230.0,18993700,222.0078951612697,219.02673473027366,1,10049.870010375977,1.0,8.757147557436618e-05
225.8699951171875,232.3699951171875,225.3000030517578,229.3300018310547,17858400,222.43701737859385,219.67847381474164,1,10046.240005493164,1.0,-0.00036119918755816993
221.24000549316406,228.49000549316406,220.52999877929688,227.24000549316406,17465600,222.30401605799054,219.82719111744854,1,10041.61001586914,1.0,-0.00046086790893828944
219.75,223.4600067138672,218.61000061035156,222.0500030517578,19092800,222.02023649599158,219.81983958245343,1,10040.120010375977,1.0,-0.00014838312688991717
219.30999755859375,219.42999267578125,211.10000610351562,212.33999633789062,18726500,221.7190988362807,219.7712831992287,1,10039.68000793457,1.0,-4.3824420519977814e-05
218.77999877929688,223.88999938964844,217.6999969482422,223.27999877929688,13280000,221.39253216328248,219.67687515923518,1,10039.150009155273,1.0,-5.279040555850045e-05
219.69000244140625,224.39999389648438,219.32000732421875,219.5500030517578,10869000,221.2033621941851,219.6781253765848,1,10040.060012817383,1.0,9.064548903836567e-05
217.14999389648438,219.8800048828125,216.0500030517578,219.6199951171875,6398500,220.752987938885,219.43735094990856,1,10037.520004272461,1.0,-0.000252987386696768
216.08999633789062,219.1999969482422,215.16000366210938,218.19000244140625,9090600,220.23487776099674,219.1185552725735,1,10036.460006713867,1.0,-0.00010560353136457312
216.25,221.67999267578125,215.39999389648438,218.3000030517578,14593800,219.79211356533042,218.84535953232842,1,10036.620010375977,1.0,1.5942240790378648e-05
216.6699981689453,218.5500030517578,214.3699951171875,216.36000061035156,10812600,219.44521185462096,218.63818225962524,1,10037.040008544922,1.0,4.184657469452624e-05
214.05999755859375,216.89999389648438,212.6999969482422,216.24000549316406,10487600,218.84685471061795,218.2021646690508,1,10034.43000793457,1.0,-0.0002600368841938483
202.72000122070312,210.1999969482422,202.49000549316406,210.0,21225600,217.0549821006274,216.72767291206532,1,10023.09001159668,1.0,-0.001130108668745855
