Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,EMA_Short,EMA_Long,Signal,Portfolio Value,Position,Returns
7.685281276702881,7.874985762914749,7.3778200907806335,7.786606389380054,810052000,6.546825744421464,5.974811236491261,1,10001.712572097778,1.0,-1.4934572397984347e-05
7.321057319641113,7.598145879453889,7.236163325813091,7.5730013366298055,768180000,6.598441182769441,5.989686883818884,1,10001.348348140717,1.0,-3.641615917637786e-05
6.8034772872924805,7.017331029564933,6.672028396282477,6.726549789719742,856916000,6.61211025640431,5.998679042973288,1,10000.830768108368,1.0,-5.17510253950082e-05
6.523900508880615,6.940653345744052,6.422077272699808,6.878663083766325,1055496000,6.606229606569397,6.004482595082762,1,10000.551191329956,1.0,-2.795535539945604e-05
6.6633148193359375,6.857500892675709,6.522654860131512,6.524148252154042,747732000,6.610035287420501,6.011762509162907,1,10000.690605640411,1.0,1.394066264825966e-05
6.292397499084473,6.6511091252555685,6.199979396341777,6.349691581873263,906416000,6.588859434864766,6.014863448278064,1,10000.31968832016,1.0,-3.708917062605899e-05
6.727583408355713,6.787119624602028,6.023114198656315,6.039804104630413,1133252000,6.598107699764163,6.022738806952955,1,10000.754874229431,1.0,4.3517199733056344e-05
6.88601541519165,6.914911901595098,6.501646248420042,6.897723580832641,890744000,6.617301547459328,6.032277774999791,1,10000.913306236267,1.0,1.58420048115282e-05
6.6234588623046875,7.001600498433995,6.538015669308391,6.941815302713952,652792000,6.6177120351156855,6.038810162704818,1,10000.65074968338,1.0,-2.625325756233643e-05
7.087292194366455,7.096758218701917,6.656090863067025,6.730822709157065,597408000,6.649017379065738,6.050395599518759,1,10001.114583015442,1.0,4.63803150085873e-05
6.807796001434326,7.054659056168666,6.763205958609007,6.887758556281845,540328000,6.659602620556977,6.058764664733296,1,10000.83508682251,1.0,-2.7946504423281837e-05
6.627195358276367,6.685735237571004,6.426914546646365,6.628191706945941,515412000,6.657442136404936,6.065045666871894,1,10000.654486179352,1.0,-1.8058556269573423e-05
6.114039421081543,6.461790327800751,5.933189051119755,5.976034899514519,614160000,6.6212152887167095,6.065587034321725,1,10000.141330242157,1.0,-5.131223540455476e-05
6.503639221191406,6.503639221191406,6.127739714689334,6.390545330229934,580648000,6.613376884215023,6.070427389977743,1,10000.530930042267,1.0,3.895942939635688e-05
6.13969612121582,6.39203982756586,6.04254523866776,6.363641753017681,499964000,6.581798166681742,6.071192790322915,1,10000.166986942291,1.0,-3.63923778169406e-05
5.388394832611084,5.881871994131221,5.375690318882319,5.616325848711314,816540000,6.502237944410365,6.063648061508419,1,9999.415685653687,1.0,-7.512887430638493e-05
5.99945068359375,6.003934490620265,5.470600445132963,5.741875759107956,634836000,6.468718793689257,6.062938698216545,1,10000.02674150467,1.0,6.110915579382592e-05
4.892426013946533,5.632268767774696,4.832640822497974,5.291243400431755,726972000,6.363632608373075,6.050004856401407,1,9998.919716835022,1.0,-0.00011070217093045454
5.412309169769287,5.501738236486458,4.7579100022747225,5.004773092090757,833632000,6.3002110457994895,6.042958495223152,1,9999.439599990845,1.0,5.199393239929684e-05
5.052351474761963,5.229714347429964,4.5008328719608,4.984595021199499,874268000,6.217020407730321,6.032012561295404,1,9999.079642295837,1.0,-3.599778681673271e-05
5.305193901062012,5.398857323594585,4.817445852133635,5.030928630332004,765512000,6.156231973952434,6.023981415878461,1,9999.332484722137,1.0,2.5286569898863576e-05
5.125340461730957,5.737391738796096,5.109895868556676,5.455404616991607,804636000,6.087505873137669,6.014051681578488,1,9999.152631282806,1.0,-1.7986544562420548e-05
5.298218727111816,5.3926300088870525,4.9452366741726435,5.124343294062522,643876000,6.034886730069279,6.006141925175541,1,9999.325509548187,1.0,1.728929157862602e-05
6.207203388214111,6.293892369267523,5.680844342374413,5.704509166078749,1101644000,6.0463745072789346,6.008363598800277,1,10000.23449420929,1.0,9.090459753857694e-05
6.118522644042969,6.522072845053635,6.069697757358322,6.322290441921385,793432000,6.0511843830632035,6.009580825819533,1,10000.145813465118,1.0,-8.867866470807506e-06
6.40798282623291,6.532037022693763,6.227630417479036,6.325777648596913,696108000,6.0749709459411845,6.0139830578683,1,10000.435273647308,1.0,2.894559615329584e-05
6.295636177062988,6.554456381095054,6.194748395548019,6.227630275802166,638828000,6.089681961349305,6.017095247030672,1,10000.322926998138,1.0,-1.1234175922969492e-05
6.615985870361328,6.625202927403982,6.317059401463064,6.36115103899599,602252000,6.1247688886167735,6.0237128229790775,1,10000.643276691437,1.0,3.203393486761463e-05
6.566412925720215,6.860357124386783,6.420686143272951,6.656090470557321,949960000,6.15421182442367,6.029709509197211,1,10000.593703746796,1.0,-4.956975593439772e-06
6.054999828338623,6.514848189437462,6.010410260329123,6.368374496985527,656912000,6.147597691351334,6.029988960237448,1,10000.082290649414,1.0,-5.1138273639672605e-05
6.3638916015625,6.377094053463869,6.036069119062603,6.084146151507411,675764000,6.162017285365412,6.033678492185792,1,10000.391182422638,1.0,3.0888923135519164e-05
6.075924396514893,6.36787540150754,5.938418331072748,6.32627488366985,663212000,6.156277759442045,6.0341452977584895,1,10000.10321521759,1.0,-2.8795594071762132e-05
6.6859846115112305,6.722852365304801,6.300618588695755,6.358162122811267,727884000,6.19159154957999,6.041347942109349,1,10000.713275432587,1.0,6.1005391831070455e-05
6.452573299407959,6.931353813267256,6.409478007274065,6.90768851029042,784520000,6.2089903329018545,6.045891868709333,1,10000.479864120483,1.0,-2.3339466463490055e-05
6.649863243103027,6.674773858148314,6.4916813839654885,6.561679979428818,542444000,6.2383818602486,6.052565585553462,1,10000.677154064178,1.0,1.9728047691236483e-05
6.550220489501953,6.7985782803352635,6.487196816630341,6.775660840271263,525564000,6.259171102198823,6.058064534768363,1,10000.577511310577,1.0,-9.963600670848116e-06
6.722105026245117,6.7308236715994,6.402004832150639,6.490437077961526,398408000,6.29003336380191,6.065401998762582,1,10000.74939584732,1.0,1.7187461079037902e-05
7.073342800140381,7.10746999844819,6.822742820852914,6.850393515337179,530948000,6.342253992891141,6.076539466181121,1,10001.100633621216,1.0,3.5121145425476286e-05
6.995871543884277,7.078823635305506,6.859860199219511,6.905197155730919,366148000,6.385828496290683,6.0866978316806035,1,10001.02316236496,1.0,-7.746273044784147e-06
7.341129779815674,7.448245087559346,7.1381093920163785,7.151311841654752,745620000,6.4495152485256835,6.100558958179334,1,10001.368420600891,1.0,3.4522291402216965e-05
7.281843662261963,7.444758304058999,7.147825031273744,7.4233351455447885,539120000,6.505003809441435,6.113611827837706,1,10001.309134483337,1.0,-5.927800582949949e-06
7.150565147399902,7.311238124428304,7.106224544751435,7.155298397333831,449388000,6.548041231971999,6.125069875567674,1,10001.177855968475,1.0,-1.312613309889521e-05
6.7136335372924805,7.093767797533135,6.65384835308596,7.032488328190998,735160000,6.559080718993365,6.131573341443087,1,10000.740924358368,1.0,-4.368801519183396e-05
7.12814474105835,7.170991052913897,6.860356954917682,6.90594286882871,483356000,6.597018320464365,6.142585180112869,1,10001.155435562134,1.0,4.144804938954749e-05
7.074838161468506,7.302271287372051,7.0496785723611355,7.170245805445754,424160000,6.628872976531308,6.152886318028401,1,10001.102128982544,1.0,-5.330042107010158e-06
7.213838577270508,7.21583127475727,6.989892923974594,7.064624781294662,352328000,6.667870683247254,6.164609547412291,1,10001.241129398346,1.0,1.3898509785059687e-05
7.400418758392334,7.560344377134195,7.323694201315822,7.348355852748847,479388000,6.7167072215902595,6.178264897809861,1,10001.427709579468,1.0,1.865570269798944e-05
7.25792932510376,7.5777805138514305,7.252449170122795,7.5478876795678005,442904000,6.752788695157826,6.1901948914816165,1,10001.28522014618,1.0,-1.4246909283976983e-05
7.434795379638672,7.487605665469451,7.3174666408911095,7.392696436993787,379160000,6.798255807456549,6.203947383063463,1,10001.462086200714,1.0,1.768433262738789e-05
7.280847072601318,7.434794096496266,7.266897241974005,7.3807380276849575,375916000,6.8304285584662,6.215846827146754,1,10001.308137893677,1.0,-1.5392580175799253e-05
7.044197082519531,7.19664934907171,6.995870611068839,7.083306497775557,342096000,6.844679793403088,6.224999868642586,1,10001.071487903595,1.0,-2.3661903704841336e-05
7.2561845779418945,7.269885438602086,6.996865999270724,6.996865999270724,317556000,6.872113445705676,6.2363941748226885,1,10001.283475399017,1.0,2.1196478365181903e-05
7.317216396331787,7.479882064073152,7.256185412317749,7.360311680230249,368896000,6.901786975747417,6.24833696180069,1,10001.344507217407,1.0,6.102398611096405e-06
7.4181036949157715,7.522977342988258,7.358816914896721,7.3966810122943665,323464000,6.93620809035864,6.26126256106163,1,10001.445394515991,1.0,1.0087373603751004e-05
7.5944719314575195,7.657744595206612,7.506039678288173,7.5573552059477125,373732000,6.980092346431899,6.275994156314624,1,10001.621762752533,1.0,1.7634274805722328e-05
7.784538269042969,7.790765804632102,7.6323349616024645,7.666213192327414,339216000,7.033722074605971,6.29266315203538,1,10001.811829090118,1.0,1.9003551833263188e-05
8.036630630493164,8.0834623304068,7.750906707148762,7.779553742464113,469060000,7.100582644998451,6.3119335109133665,1,10002.063921451569,1.0,2.5204669489742315e-05
7.774573802947998,8.143249419961077,7.764858809454808,8.09442500897853,493060000,7.145515388861754,6.328095282096069,1,10001.801864624023,1.0,-2.620027522348689e-05
7.75215482711792,8.049586052070318,7.56756757373324,7.889162511099561,625852000,7.185958018078832,6.343830746681946,1,10001.779445648193,1.0,-2.2414936962089627e-06
8.001757621765137,8.007237776505448,7.659984877841101,7.813682930236142,602312000,7.240344658324586,6.362150380660766,1,10002.02904844284,1.0,2.49558387088733e-05
8.460359573364258,8.470074090061855,7.845816852416871,7.861510410399932,987660000,7.3216789859938975,6.385335012624341,1,10002.48765039444,1.0,4.585089179176549e-05
8.71893310546875,8.884588332135289,8.64943290487941,8.729146512397216,774460000,7.414829260625554,6.411120626909915,1,10002.746223926544,1.0,2.5850922404702104e-05
8.7739839553833,9.054974228743468,8.731386606115073,8.758788331938765,717320000,7.505439573609404,6.4372296139648695,1,10002.801274776459,1.0,5.503573586862487e-06
8.937896728515625,9.010635416655411,8.85693733137606,8.958821478506978,587536000,7.6009367172698195,6.464861294788634,1,10002.965187549591,1.0,1.638668695203016e-05
8.743842124938965,9.020099132455865,8.706226996186436,9.019103258998593,761068000,7.67713041111443,6.49004340340908,1,10002.771132946014,1.0,-1.939970798037205e-05
8.99394416809082,9.060455788697135,8.682064695436766,8.793663351359584,1038764000,7.764917994912856,6.517710815173519,1,10003.021234989166,1.0,2.5003275575086192e-05
8.686546325683594,9.148886238986014,8.64096041225213,9.12397515083864,770780000,7.8263598836309045,6.541675848438824,1,10002.713837146759,1.0,-3.073049983459697e-05
8.49473762512207,8.601851996548499,7.968128629846141,8.594130175572717,1175892000,7.870918399730316,6.563256641551345,1,10002.522028446198,1.0,-1.9175666092663413e-05
8.456624984741211,8.729145602595496,8.349259738970803,8.382141622401289,734896000,7.909965505397709,6.584177838713664,1,10002.483915805817,1.0,-3.8103030688407813e-06
8.843732833862305,8.843732833862305,8.454630429970205,8.523881647488603,745256000,7.972216660628682,6.609145297223594,1,10002.871023654938,1.0,3.870117186677291e-05
8.774730682373047,8.809107323144048,8.658398784434446,8.801634470893298,389876000,8.02571759541164,6.633074417501489,1,10002.802021503448,1.0,-6.898234649388435e-06
8.79366397857666,8.805621114029965,8.627012887979202,8.764768438970519,391320000,8.076914020955975,6.656948335303425,1,10002.820954799652,1.0,1.8927992539996552e-06
8.738114356994629,8.834518354033296,8.668863123005572,8.790676153822622,365440000,8.120994043358552,6.679944644935372,1,10002.76540517807,1.0,-5.553395570401243e-06
8.73911190032959,8.915308924335832,8.650389257178762,8.700731399851234,424280000,8.162201900489954,6.702697874276745,1,10002.766402721405,1.0,9.972675507619044e-08
8.892128944396973,8.968888018145142,8.680791458936596,8.767021351271332,481748000,8.21086370341709,6.726890482786361,1,10002.919419765472,1.0,1.5297472509834265e-05
8.77748966217041,8.861974090615535,8.658611954317422,8.849513336180427,387736000,8.24863876733398,6.749549037254694,1,10002.804780483246,1.0,-1.1460582397537777e-05
9.01773452758789,9.081285601453656,8.723906236917093,8.772503837316068,468488000,8.299911818017573,6.774611860352298,1,10003.045025348663,1.0,2.401775009008844e-05
9.337481498718262,9.470315368474598,9.124897680861901,9.139103906864555,632180000,8.369083130064286,6.802930861881204,1,10003.364772319794,1.0,3.1964963700614746e-05
8.768765449523926,9.232311705069604,8.758547385558716,9.121409394519025,583652000,8.395728618028262,6.824652791026427,1,10002.7960562706,1.0,-5.685247535591742e-05
8.904590606689453,9.158544900339143,8.676056935811497,9.133872474213558,570908000,8.429652750605674,6.847635529321046,1,10002.931881427765,1.0,1.357871903029384e-05
9.145087242126465,9.15356078339735,8.7164304400905,8.787707819563549,400004000,8.477348383373727,6.873021736092377,1,10003.172378063202,1.0,2.4042614534147688e-05
9.040166854858398,9.237798230608707,8.811134982142725,9.196178715753588,535716000,8.514869614806038,6.896968090995869,1,10003.067457675934,1.0,-1.0488711311040788e-05
9.207143783569336,9.2699466772153,9.041911138678998,9.085276127942803,408304000,8.561021226056925,6.922494894228725,1,10003.234434604645,1.0,1.6692572495147218e-05
9.189201354980469,9.253499698314524,9.086024346636044,9.19817306207676,254408000,8.602899901318494,6.9475413744580266,1,10003.216492176056,1.0,-1.7936627103587455e-06
9.23231315612793,9.415489189063983,9.19841994290883,9.213622500272905,524160000,8.644860784972456,6.972787471493053,1,10003.259603977203,1.0,4.309793872891987e-06
9.49698543548584,9.501471764136639,9.244277454137361,9.270944442621131,398468000,8.701669095006682,7.0006791617029185,1,10003.524276256561,1.0,2.6458603478829446e-05
9.420473098754883,9.612371742797176,9.37810634717525,9.521157354943572,375108000,8.74958936192323,7.027417216255979,1,10003.44776391983,1.0,-7.648538116966641e-06
9.206645965576172,9.526643167748633,9.115929720649811,9.446643154184446,449372000,8.780059802166758,7.051497091939075,1,10003.233936786652,1.0,-2.1375343604024266e-05
9.460349082946777,9.475302558986806,9.153560872339522,9.326518847354496,376072000,8.825412420885426,7.078114241010984,1,10003.487639904022,1.0,2.5362109790982856e-05
9.126395225524902,9.470317550118425,9.096489225771645,9.470317550118425,592084000,8.845477941194723,7.100747180066387,1,10003.1536860466,1.0,-3.338374269490352e-05
9.17125415802002,9.175740485530207,8.872191326093322,9.141099078067567,342248000,8.867196355649742,7.123625710209521,1,10003.198544979095,1.0,4.484478985711249e-06
9.4680757522583,9.496486312092342,9.237548454030552,9.284899703985516,367892000,8.907254982090313,7.149531235536028,1,10003.495366573334,1.0,2.967266848741268e-05
9.500224113464355,9.545831787790394,9.383590042021224,9.491003326077946,326648000,8.94678625751525,7.175505742474462,1,10003.52751493454,1.0,3.213712810090641e-06
9.5822172164917,9.707075740717215,9.54832305271318,9.60888324924789,364056000,8.989148321447013,7.202099239424928,1,10003.609508037567,1.0,8.196419003736466e-06
9.808505058288574,9.877787862280456,9.682151119678485,9.711309867156872,315892000,9.043772103903116,7.230899303721764,1,10003.835795879364,1.0,2.2620619249069662e-05
9.840906143188477,10.03853653953038,9.819971847789935,9.915173455733374,357800000,9.096914373188806,7.259739158301507,1,10003.868196964264,1.0,3.238866127075468e-06
10.184081077575684,10.193053734045131,9.934364005153876,9.962525483214693,365480000,9.169392153481265,7.292052328680228,1,10004.211371898651,1.0,3.4304223889281005e-05
10.476166725158691,10.536976014543933,10.201527168767079,10.347819128826982,494548000,9.25651045825976,7.327235913171703,1,10004.503457546234,1.0,2.91962691236769e-05
10.446508407592773,10.62195815274082,10.34632230502277,10.555666215482026,497676000,9.33584365488196,7.36170301255757,1,10004.473799228668,1.0,-2.9644967081132734e-06
10.020842552185059,10.758530260167394,9.993677403362991,10.561897135787998,457076000,9.3815102480355,7.391085769901521,1,10004.04813337326,1.0,-4.25475506208306e-05
10.344578742980957,10.370248451348802,9.75492649935615,10.043522243264452,542676000,9.445714814365198,7.423721051372012,1,10004.371869564056,1.0,3.236051910993076e-05
10.195296287536621,10.400402959676807,10.02433191328917,10.381712302350179,403984000,9.495686912576627,7.454346192103113,1,10004.222587108612,1.0,-1.4921721962268819e-05
10.103086471557617,10.174861073982143,9.864583775298879,9.983710582414464,344964000,9.536180216508694,7.483614040494876,1,10004.130377292633,1.0,-9.217089601554207e-06
10.169626235961914,10.216479320082591,10.056232132346192,10.193551417362823,266284000,9.578409951138909,7.513293733262468,1,10004.196917057037,1.0,6.651229231824374e-06
10.477910041809082,10.498346174165164,10.12501598775028,10.242149175102721,284852000,9.638376623850254,7.546051924517126,1,10004.505200862885,1.0,3.081544759697685e-05
10.296229362487793,10.527006686047095,10.254609852091003,10.480152650906263,277036000,9.682233473092756,7.576440625489178,1,10004.323520183563,1.0,-1.8159886538526848e-05
10.406136512756348,10.569374604929619,10.259346390535377,10.33510915693262,367292000,9.730493675736994,7.607707983359534,1,10004.433427333832,1.0,1.0985965222642946e-05
10.098100662231445,10.514046678748416,9.99990816657194,10.417349625754085,411660000,9.755000808169958,7.63522613450729,1,10004.125391483307,1.0,-3.078993455873924e-05
10.162652015686035,10.332370088232102,9.746456755775565,9.844150174635265,473292000,9.782177555337697,7.66315349231037,1,10004.189942836761,1.0,6.4524734475490675e-06
10.38893985748291,10.409125958261702,10.185825834067124,10.20028114713365,292132000,9.822628375480711,7.693272678665867,1,10004.416230678558,1.0,2.2619306819349205e-05
10.183582305908203,10.349562180268707,10.177352403986625,10.341836835691455,271636000,9.846691970842544,7.720789912116058,1,10004.210873126984,1.0,-2.052669009766639e-05
10.432801246643066,10.483392461698255,10.314671733951203,10.35828485037809,284508000,9.885765922562578,7.75075688818818,1,10004.460092067719,1.0,2.4911404197247577e-05
10.580835342407227,10.589807045678697,10.263080942572936,10.342581813016226,308880000,9.932103883885555,7.782028473317673,1,10004.608126163483,1.0,1.4796810063000265e-05
10.581583023071289,10.732859427291844,10.40040062315205,10.530243620721404,386080000,9.975402493164605,7.81296277773484,1,10004.608873844147,1.0,7.473362817478346e-08
10.975849151611328,11.064072660892021,10.681770787342352,10.69896695148064,412720000,10.042098937061054,7.8479117984406574,1,10005.003139972687,1.0,3.940844999661408e-05
11.192668914794922,11.192668914794922,10.87192452892122,11.015474656655902,310336000,10.118803602243311,7.884870440610317,1,10005.21995973587,1.0,2.167113394668796e-05
11.251484870910645,11.336219330060835,11.131361755908749,11.20886903469722,249924000,10.194315686821135,7.92207060006115,1,10005.278775691986,1.0,5.878527044034243e-06
11.300084114074707,11.322513855059716,11.143824123939499,11.314289394869773,244316000,10.268033581971373,7.959396716238095,1,10005.32737493515,1.0,4.857360224930218e-06
11.164506912231445,11.468803316834016,11.003013382674792,11.277153756703587,342516000,10.327798470655377,7.994812298514265,1,10005.191797733307,1.0,-1.3550501324233188e-05
11.130117416381836,11.372607329678777,10.822580966628541,11.29883911936316,427796000,10.381286400370474,8.029456553960316,1,10005.157408237457,1.0,-3.437165078334914e-06
10.816097259521484,11.101951088756273,10.762016060203107,11.039147268692087,354512000,10.410273790980542,8.060248163966516,1,10004.843388080597,1.0,-3.1385828732855003e-05
11.404505729675293,11.43117176234123,10.924011372164447,10.956410093231952,464412000,10.476555920226858,8.097201286239542,1,10005.43179655075,1.0,5.881236190607986e-05
11.407247543334961,11.685127040311041,11.320270388994432,11.509925420217614,374460000,10.538602028434065,8.133776383003028,1,10005.43453836441,1.0,2.740325171224356e-07
11.527868270874023,11.668178427339903,11.40475427741813,11.49397410879795,366436000,10.604553111263396,8.171280160769557,1,10005.55515909195,1.0,1.2055521134701763e-05
12.298453330993652,12.370976117208542,11.780327630732051,11.814220843612171,621300000,10.717479792578747,8.216884284197448,1,10006.32574415207,1.0,7.701572255292e-05
12.222442626953125,12.4569580890922,12.048488317284814,12.411101331228595,503448000,10.817810648203706,8.261144597377069,1,10006.249733448029,1.0,-7.59626520108192e-06
12.100574493408203,12.27652240278212,12.06020039337583,12.258080828127605,622624000,10.903328237884006,8.303569237112221,1,10006.127865314484,1.0,-1.2179201678064189e-05
12.10306453704834,12.336333595847098,11.841634005599483,11.937583799289438,921388000,10.983310657828294,8.345552610592177,1,10006.130355358124,1.0,2.4885187088763416e-07
12.643871307373047,12.768729832912399,12.157146090724416,12.163626025166954,999868000,11.094014701131277,8.393047844810752,1,10006.671162128448,1.0,5.404754396742817e-05
12.680506706237793,12.872156287180678,12.468420993403047,12.843495695994228,490564000,11.199780834805045,8.44042308084862,1,10006.707797527313,1.0,3.6610975089335085e-06
12.710164070129395,12.721378464446069,12.534464286944164,12.591286356621447,289076000,11.300473050493336,8.487602539293711,1,10006.737454891205,1.0,2.963748366724417e-06
12.733091354370117,12.828292963210076,12.638138827521349,12.759259223864719,321244000,11.395980937418454,8.53451401791334,1,10006.760382175446,1.0,2.2911847485929115e-06
12.588793754577637,12.809851165827713,12.5272362788186,12.741564673645163,317604000,11.475501791895732,8.579312689036703,1,10006.616084575653,1.0,-1.442001150042671e-05
13.106670379638672,13.106919461625502,12.602999032124476,12.635397753609917,537160000,11.584246364411928,8.62933874086656,1,10007.133961200714,1.0,5.1753422004363614e-05
13.33271312713623,13.532586223113036,12.997015234860402,13.141561704029307,500840000,11.700810815260215,8.681309728560148,1,10007.360003948212,1.0,2.258816044364842e-05
13.781937599182129,13.954198873971189,13.398523815185664,13.441900817228015,511316000,11.839552600855011,8.737670257517298,1,10007.809228420258,1.0,4.4889408582049484e-05
14.305954933166504,14.685130264116182,13.860716036300449,14.66219455059258,874012000,12.00397942300911,8.799198264983035,1,10008.333245754242,1.0,5.2360843619592146e-05
12.978717803955078,13.845261461808603,12.84235404367691,13.789669119795107,945128000,12.068961981738841,8.845380801325268,1,10007.00600862503,1.0,-0.0001326132030800009
12.58682632446289,13.137764603899367,11.671669739898467,12.747619757939857,1463684000,12.103486271253779,8.886722740807452,1,10006.614117145538,1.0,-3.916171122053669e-05
11.8793306350708,12.514530378514648,11.671170849217182,11.701334951037689,795728000,12.088542562174915,8.919790231351797,1,10005.906621456146,1.0,-7.070280527554651e-05
12.679065704345703,12.77304906619269,12.197180823219755,12.364955407822613,736200000,12.127910771652967,8.961329186854492,1,10006.706356525421,1.0,7.992629748909685e-05
12.276955604553223,13.028326088127391,12.132614095814029,12.952540662224163,698684000,12.137847093846318,8.997965942851163,1,10006.304246425629,1.0,-4.018406111516715e-05
