Close_PLTR,High_PLTR,Low_PLTR,Open_PLTR,Volume_PLTR,SMA,Deviation,Signal,Portfolio Value,Position,Returns
26.6299991607666,28.850000381469727,25.329999923706055,28.68000030517578,79634700,16.47475004196167,0.6164129405872147,-1,10000.0,-1.0,0.0
27.040000915527344,28.040000915527344,25.149999618530273,25.541000366210938,57774800,16.917250061035155,0.5983685775152977,-1,10000.0,-1.0,0.0
27.200000762939453,28.270000457763672,26.059999465942383,27.149999618530273,52764400,17.34950008392334,0.5677685599796582,-1,10000.0,-1.0,0.0
27.239999771118164,28.260000228881836,26.729999542236328,28.260000228881836,44734500,17.78775007724762,0.5313909658513223,-1,10000.0,-1.0,0.0
26.43000030517578,27.100000381469727,25.520000457763672,26.81999969482422,49273200,18.20925009250641,0.4514601189453941,-1,10000.0,-1.0,0.0
25.920000076293945,26.15999984741211,25.110000610351562,25.709999084472656,44013400,18.625500082969666,0.39164049076964375,-1,10000.0,-1.0,0.0
27.229999542236328,27.450000762939453,26.049999237060547,26.520000457763672,53829800,19.076250076293945,0.42742936548494126,-1,10000.0,-1.0,0.0
25.969999313354492,26.850000381469727,25.799999237060547,26.270000457763672,71042900,19.483500051498414,0.3329226907234885,-1,10000.0,-1.0,0.0
28.510000228881836,28.700000762939453,25.399999618530273,26.190000534057617,76729100,19.959000062942504,0.4284282849327613,-1,10000.0,-1.0,0.0
28.040000915527344,29.420000076293945,26.81999969482422,29.030000686645508,66033100,20.41125009059906,0.37375225873313384,-1,10000.0,-1.0,0.0
28.690000534057617,29.389999389648438,28.049999237060547,28.950000762939453,58772200,20.85475010871887,0.3757057929005352,-1,10000.0,-1.0,0.0
27.75,29.15999984741211,27.520000457763672,28.79800033569336,26306800,21.27725009918213,0.30420988946624616,-1,10000.0,-1.0,0.0
25.6299991607666,28.59000015258789,25.399999618530273,28.389999389648438,55878700,21.649250078201295,0.18387468703008503,-1,10000.0,-1.0,0.0
24.65999984741211,26.18199920654297,24.34000015258789,25.75,47302400,22.012500071525572,0.12027256183004989,-1,10000.0,-1.0,0.0
25.100000381469727,25.90999984741211,24.6299991607666,24.969999313354492,34586700,22.37650008201599,0.12171252382952485,-1,10000.0,-1.0,0.0
23.549999237060547,24.719999313354492,23.520000457763672,24.6299991607666,39922500,22.702750062942506,0.03731923100809702,0,10000.0,-1.0,0.0
23.3700008392334,24.5,22.5,23.90999984741211,44970400,23.019000077247618,0.015248306216946214,0,10000.0,0.0,0.0
24.600000381469727,24.670000076293945,22.889999389648438,23.18000030517578,29050400,23.33700008392334,0.054120079401998956,-1,10000.0,0.0,0.0
23.540000915527344,24.459999084472656,23.25,24.1200008392334,32732900,23.579750108718873,-0.0016857342850648501,0,10000.0,-1.0,0.0
25.0,25.190000534057617,23.670000076293945,24.020000457763672,32240000,23.838000106811524,0.048745695443488286,-1,10000.0,0.0,0.0
25.200000762939453,26.440000534057617,24.700000762939453,25.700000762939453,41313800,24.11800012588501,0.044862784285881495,-1,10000.0,-1.0,0.0
25.93000030517578,26.600000381469727,24.309999465942383,24.610000610351562,32609000,24.36725013256073,0.06413321832022507,-1,10000.0,-1.0,0.0
26.18000030517578,26.420000076293945,25.510000228881836,26.34000015258789,26887200,24.657250142097475,0.06175669039746269,-1,10000.0,-1.0,0.0
25.5,27.43000030517578,25.1299991607666,25.709999084472656,51216600,24.8997501373291,0.02410666208939261,0,10000.0,-1.0,0.0
24.920000076293945,25.6200008392334,24.3700008392334,25.450000762939453,32908000,25.124500131607057,-0.008139467620923815,0,10000.0,0.0,0.0
25.639999389648438,28.0,25.459999084472656,26.260000228881836,92285500,25.319250106811523,0.012668198366215607,0,10000.0,0.0,0.0
26.6200008392334,27.540000915527344,26.0,26.809999465942383,48675800,25.537250137329103,0.042398875998069324,-1,10000.0,0.0,0.0
26.34000015258789,27.299999237060547,25.700000762939453,27.290000915527344,37459000,25.721250152587892,0.024055984694730876,0,10000.0,-1.0,0.0
25.979999542236328,26.68000030517578,25.299999237060547,26.420000076293945,29891400,25.917000150680543,0.002430813411641333,0,10000.0,0.0,0.0
32.58000183105469,32.650001525878906,25.81999969482422,25.850000381469727,156844700,26.205500173568726,0.24325052432753724,-1,10000.0,0.0,0.0
36.22999954223633,39.58000183105469,29.559999465942383,34.459999084472656,191345300,26.51575016975403,0.36635770477137564,-1,10000.0,-1.0,0.0
35.369998931884766,36.869998931884766,34.31999969482422,35.13999938964844,65870000,26.673750162124634,0.32602272709700797,-1,10000.0,-1.0,0.0
39.0,45.0,32.25,32.970001220703125,170758800,26.95725016593933,0.4467350994604325,-1,10000.0,-1.0,0.0
35.65999984741211,42.0,33.099998474121094,39.540000915527344,85250700,27.171000146865843,0.3124286796459889,-1,10000.0,-1.0,0.0
35.18000030517578,38.0099983215332,34.65999984741211,36.61000061035156,42030900,27.408750152587892,0.2835317228740596,-1,10000.0,-1.0,0.0
33.959999084472656,35.619998931884766,32.58000183105469,35.33000183105469,43460900,27.69500012397766,0.22621407952516712,-1,10000.0,-1.0,0.0
31.020000457763672,34.20000076293945,30.5,34.099998474121094,69647900,27.869750118255617,0.11303475367167128,-1,10000.0,-1.0,0.0
31.760000228881836,32.95000076293945,31.3799991607666,32.38999938964844,35312000,28.067500114440918,0.13155785514867074,-1,10000.0,-1.0,0.0
32.04999923706055,33.18000030517578,31.049999237060547,32.58000183105469,31565000,28.14525008201599,0.13873563545060055,-1,10000.0,-1.0,0.0
34.04999923706055,35.20000076293945,31.75,32.61000061035156,62375300,28.28175005912781,0.20395658563820243,-1,10000.0,-1.0,0.0
36.04999923706055,39.220001220703125,35.88999938964844,37.220001220703125,72376000,28.517250061035156,0.2641471095530996,-1,10000.0,-1.0,0.0
38.16999816894531,38.255001068115234,36.130001068115234,36.900001525878906,44243200,28.795499992370605,0.3255542768508444,-1,10000.0,-1.0,0.0
35.70000076293945,38.2400016784668,35.0,38.150001525878906,45177200,29.007999992370607,0.2306950073196673,-1,10000.0,-1.0,0.0
33.11000061035156,35.97999954223633,32.61000061035156,35.790000915527344,52094900,29.15475001335144,0.1356640202776156,-1,10000.0,-1.0,0.0
31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,60925600,29.29175000190735,0.08938523117718372,-1,10000.0,-1.0,0.0
27.84000015258789,30.440000534057617,27.299999237060547,30.020000457763672,180294300,29.339750003814697,-0.05111665406255375,1,10000.0,-1.0,0.0
27.079999923706055,29.729999542236328,27.0,27.989999771118164,151007000,29.33600001335144,-0.0769021028299234,1,10000.0,1.0,0.0
25.170000076293945,26.309999465942383,24.5,24.989999771118164,313175100,29.316000032424927,-0.14142447644785455,1,9998.090000152588,1.0,-0.000190999984741258
29.0,29.959999084472656,26.899999618530273,27.020000457763672,320063700,29.328250026702882,-0.011192281380717093,0,10001.920000076294,1.0,0.0003830731593381653
28.0,30.190000534057617,27.535999298095703,29.959999084472656,183049500,29.327250003814697,-0.04525654480532806,1,10000.920000076294,0.0,-9.998080368489592e-05
26.75,27.459999084472656,23.899999618530273,25.959999084472656,145289400,29.278749990463258,-0.0863680994334433,1,10000.920000076294,1.0,0.0
26.389999389648438,27.229999542236328,25.75,26.709999084472656,90095700,29.244749975204467,-0.09761583149031762,1,10000.559999465942,1.0,-3.599674933396635e-05
23.959999084472656,26.440000534057617,23.149999618530273,25.81999969482422,161776400,29.202999973297118,-0.17953637960547206,1,9998.129999160767,1.0,-0.00024298642329090292
23.899999618530273,24.5,22.700000762939453,24.200000762939453,119588600,29.183999967575073,-0.18105812619639514,1,9998.069999694824,1.0,-6.0010687945588614e-06
24.809999465942383,25.899999618530273,24.6200008392334,25.190000534057617,85059900,29.17674994468689,-0.14966541808196482,1,9998.979999542236,1.0,9.10175511312783e-05
24.479999542236328,25.59000015258789,24.260000228881836,25.0,73997000,29.199999952316283,-0.16164384992423747,1,9998.64999961853,1.0,-3.3003358714700504e-05
23.59000015258789,25.167999267578125,23.43000030517578,24.989999771118164,79046200,29.205499935150147,-0.192275420555419,1,9997.760000228882,1.0,-8.901195558219666e-05
24.729999542236328,25.559999465942383,23.049999237060547,24.850000381469727,161611200,29.20874991416931,-0.1533359142412431,1,9998.89999961853,1.0,0.00011402548066996587
23.950000762939453,24.68000030517578,20.18000030517578,24.360000610351562,173468600,29.218999910354615,-0.18032784022658957,1,9998.120000839233,1.0,-7.800845886318797e-05
22.520000457763672,24.579999923706055,22.399999618530273,23.770000457763672,94432800,29.156999921798707,-0.227629710938573,1,9996.690000534058,1.0,-0.00014302691956646907
24.260000228881836,24.739999771118164,23.100000381469727,23.3799991607666,99586500,29.133499908447266,-0.1672816412336493,1,9998.430000305176,1.0,0.00017405759016475564
24.75,26.239999771118164,24.270000457763672,25.030000686645508,103212800,29.103999900817872,-0.14960142645875685,1,9998.920000076294,1.0,4.900767131466033e-05
26.729999542236328,26.84000015258789,25.579999923706055,25.950000762939453,84788700,29.117749881744384,-0.08200325743594206,1,10000.89999961853,1.0,0.00019802134052682163
26.920000076293945,26.920000076293945,25.18000030517578,25.739999771118164,58721900,29.153249883651732,-0.07660380287859866,1,10001.090000152588,1.0,1.89983435556762e-05
26.790000915527344,27.469999313354492,26.309999465942383,27.350000381469727,56101500,29.19999990463257,-0.08253421222521581,1,10000.960000991821,1.0,-1.2998499240080008e-05
25.610000610351562,27.100000381469727,25.229999542236328,26.75,73615100,29.199249935150146,-0.12292265495757937,1,9999.780000686646,1.0,-0.00011798870359036595
25.209999084472656,25.729999542236328,24.299999237060547,24.520000457763672,77081700,29.16399989128113,-0.13557813816857683,1,9999.379999160767,1.0,-4.0001032607817066e-05
23.979999542236328,25.18000030517578,23.780000686645508,24.729999542236328,57141400,29.10499987602234,-0.17608659527973944,1,9998.14999961853,1.0,-0.0001230075807039377
24.31999969482422,24.56999969482422,23.389999389648438,24.010000228881836,57915900,29.063499879837035,-0.1632115954590743,1,9998.489999771118,1.0,3.400630642680369e-05
24.219999313354492,24.920000076293945,23.860000610351562,24.889999389648438,46208100,28.85449981689453,-0.16061621351781338,1,9998.389999389648,1.0,-1.00015483810445e-05
23.260000228881836,24.104999542236328,23.100000381469727,24.0,50169700,28.53024983406067,-0.1847249721201872,1,9997.430000305176,1.0,-9.601536692716017e-05
21.8799991607666,23.485000610351562,21.75,23.299999237060547,69271900,28.192999839782715,-0.22392085676913082,1,9996.04999923706,1.0,-0.0001380355819519119
22.579999923706055,22.799999237060547,21.049999237060547,21.200000762939453,74592600,27.782499837875367,-0.18725816411512547,1,9996.75,1.0,7.00277372553959e-05
22.579999923706055,23.049999237060547,21.760000228881836,22.6299991607666,57916400,27.455499839782714,-0.1775782609869704,1,9996.75,1.0,0.0
21.729999542236328,22.5,21.389999389648438,22.479999542236328,57647400,27.11924982070923,-0.19872416508945895,1,9995.89999961853,1.0,-8.502767214046969e-05
22.040000915527344,22.09000015258789,20.860000610351562,21.360000610351562,52039700,26.821249866485594,-0.17826346552673686,1,9996.210000991821,1.0,3.1012852599765495e-05
23.290000915527344,23.850000381469727,22.3799991607666,22.5,61458500,26.62799987792969,-0.12535672892086075,1,9997.460000991821,1.0,0.00012504739294949552
23.06999969482422,23.950000762939453,22.729999542236328,23.950000762939453,51788800,26.410749864578246,-0.12649206050126574,1,9997.239999771118,1.0,-2.200571151889097e-05
23.440000534057617,24.450000762939453,23.34000015258789,23.780000686645508,65374300,26.195499897003174,-0.1051897987738265,1,9997.610000610352,1.0,3.7010298766571026e-05
23.270000457763672,23.610000610351562,22.829999923706055,23.549999237060547,41933500,25.925999927520753,-0.10244540141873973,1,9997.440000534058,1.0,-1.7004071601434134e-05
22.899999618530273,23.549999237060547,22.809999465942383,23.0,32766200,25.597249937057494,-0.10537266015527606,1,9997.069999694824,1.0,-3.70095583682728e-05
23.40999984741211,23.600000381469727,22.739999771118164,23.200000762939453,35905500,25.228249979019164,-0.07207198807365495,1,9997.579999923706,1.0,5.101497027593105e-05
24.040000915527344,24.350000381469727,23.3700008392334,23.459999084472656,54082700,24.936749982833863,-0.035960943905032926,0,9998.210000991821,1.0,6.301535652819545e-05
23.34000015258789,24.549999237060547,22.729999542236328,24.520000457763672,68620800,24.692499971389772,-0.05477370944088163,1,9997.510000228882,0.0,-7.001260854389013e-05
25.420000076293945,25.659000396728516,23.1200008392334,23.190000534057617,83913500,24.530249977111815,0.03627154635653204,0,9997.510000228882,1.0,0.0
23.700000762939453,26.200000762939453,23.649999618530273,25.350000381469727,108793800,24.426749992370606,-0.029752186830345594,0,9995.790000915527,0.0,-0.00017204276998128432
23.149999618530273,24.059999465942383,22.690000534057617,24.010000228881836,58849300,24.32849998474121,-0.048441143800484615,1,9995.790000915527,0.0,0.0
22.469999313354492,23.260000228881836,22.299999237060547,22.860000610351562,46627700,24.260999965667725,-0.07382221074348615,1,9995.790000915527,1.0,0.0
21.940000534057617,22.329999923706055,21.530000686645508,22.149999618530273,45753900,24.084499979019164,-0.0890406463422406,1,9995.26000213623,1.0,-5.302220027114668e-05
21.780000686645508,22.549999237060547,21.239999771118164,21.959999084472656,47123100,23.928999996185304,-0.0898073178938687,1,9995.100002288818,1.0,-1.6007572327114694e-05
22.6299991607666,22.639999389648438,21.43000030517578,21.649999618530273,42641400,23.825999975204468,-0.05019729772863825,1,9995.95000076294,1.0,8.504151773625068e-05
22.860000610351562,23.510000228881836,22.510000228881836,22.940000534057617,51346400,23.737750005722045,-0.03697694158708803,0,9996.180002212524,1.0,2.3009463789636087e-05
23.40999984741211,23.549999237060547,22.739999771118164,22.889999389648438,32052800,23.724000024795533,-0.01323554953023272,0,9996.730001449585,0.0,5.50209416936287e-05
24.110000610351562,24.260000228881836,23.459999084472656,23.690000534057617,33667600,23.729250049591066,0.016045621330837558,0,9996.730001449585,0.0,0.0
23.8799991607666,24.260000228881836,23.56999969482422,24.170000076293945,27678300,23.70600004196167,0.007339876761028384,0,9996.730001449585,0.0,0.0
23.850000381469727,24.170000076293945,23.420000076293945,23.670000076293945,22068100,23.690250062942503,0.006743293891064184,0,9996.730001449585,0.0,0.0
23.3700008392334,24.139999389648438,22.809999465942383,23.8700008392334,36770100,23.684750080108643,-0.01328910965117519,0,9996.730001449585,0.0,0.0
23.040000915527344,23.549999237060547,22.84000015258789,23.18000030517578,24717300,23.642500114440917,-0.025483734630313695,0,9996.730001449585,0.0,0.0
22.299999237060547,23.079999923706055,22.209999084472656,23.010000228881836,33934400,23.601250076293944,-0.05513482697005216,1,9996.730001449585,0.0,0.0
21.639999389648438,22.200000762939453,20.8700008392334,21.940000534057617,63429600,23.579250049591064,-0.08224394990782409,1,9996.730001449585,1.0,0.0
21.149999618530273,21.940000534057617,20.969999313354492,21.809999465942383,39134700,23.501500034332274,-0.10005746068833055,1,9996.240001678467,1.0,-4.901600533846473e-05
20.09000015258789,21.020000457763672,19.40999984741211,21.020000457763672,92201100,23.385000038146973,-0.1409022826676967,1,9995.180002212524,1.0,-0.00010603981754786496
19.75,20.75,19.579999923706055,20.299999237060547,63725500,23.210500049591065,-0.14909200759128127,1,9994.840002059937,1.0,-3.40164111614083e-05
18.469999313354492,19.299999237060547,18.18000030517578,19.280000686645508,104670500,22.99925003051758,-0.19693036560554145,1,9993.560001373291,1.0,-0.00012806615077198824
20.209999084472656,20.299999237060547,17.05500030517578,17.200000762939453,203230500,22.83474998474121,-0.11494546259637105,1,9995.30000114441,1.0,0.0001741121052836192
18.889999389648438,20.0,18.510000228881836,20.0,128281500,22.666749954223633,-0.1666207361974031,1,9993.980001449585,1.0,-0.00013206203862548005
18.3700008392334,19.469999313354492,17.81999969482422,19.139999389648438,87811600,22.495749998092652,-0.1834012717606243,1,9993.46000289917,1.0,-5.203117780294697e-05
20.079999923706055,20.200000762939453,18.530000686645508,18.81999969482422,79409500,22.398250007629393,-0.10350139332910765,1,9995.170001983643,1.0,0.00017111181552498245
20.459999084472656,20.489999771118164,19.6299991607666,19.729999542236328,50039600,22.301749992370606,-0.08258324609180939,1,9995.55000114441,1.0,3.80182788979333e-05
21.239999771118164,21.6200008392334,20.260000228881836,20.520000457763672,59672400,22.227250003814696,-0.044416211295913686,1,9996.330001831055,1.0,7.803479413892589e-05
20.670000076293945,21.03499984741211,19.940000534057617,20.100000381469727,45314000,22.1625,-0.06734348217511815,1,9995.76000213623,1.0,-5.7020896140902444e-05
20.610000610351562,20.809999465942383,20.280000686645508,20.75,46302400,22.130750036239625,-0.06871657866985077,1,9995.700002670288,1.0,-6.002491649392816e-06
20.75,21.15999984741211,20.469999313354492,20.84000015258789,35372900,22.085000038146973,-0.06044826967810977,1,9995.840002059937,1.0,1.4005961524565791e-05
21.219999313354492,21.520000457763672,20.674999237060547,21.059999465942383,46596800,22.051000022888182,-0.03768539788087342,0,9996.310001373291,1.0,4.701949143415263e-05
21.479999542236328,22.110000610351562,21.280000686645508,21.420000076293945,49890800,22.044750022888184,-0.025618366280656314,0,9996.570001602173,0.0,2.600962043453059e-05
22.1200008392334,22.239999771118164,21.489999771118164,21.579999923706055,42958300,22.046750020980834,0.00332252228481998,0,9996.570001602173,0.0,0.0
22.700000762939453,22.700000762939453,21.649999618530273,22.010000228881836,76230500,22.032000017166137,0.03031956904742403,0,9996.570001602173,0.0,0.0
22.950000762939453,24.75,22.760000228881836,23.0,111846000,22.02900004386902,0.04180855768470353,-1,9996.570001602173,0.0,0.0
23.059999465942383,23.350000381469727,22.360000610351562,23.190000534057617,52695500,22.019500017166138,0.04725354562842409,-1,9996.570001602173,-1.0,0.0
24.450000762939453,24.84000015258789,22.81999969482422,23.020000457763672,86473200,22.049000024795532,0.10889386073943669,-1,9996.570001602173,-1.0,0.0
23.6299991607666,24.260000228881836,23.34000015258789,24.139999389648438,48164200,22.06725001335144,0.07081757565938866,-1,9996.570001602173,-1.0,0.0
24.030000686645508,24.489999771118164,23.5,23.709999084472656,42537600,22.082750034332275,0.08817971716773604,-1,9996.570001602173,-1.0,0.0
24.459999084472656,24.760000228881836,23.790000915527344,24.0,49641000,22.093249988555907,0.10712543863590474,-1,9996.570001602173,-1.0,0.0
24.3799991607666,25.229999542236328,23.93000030517578,24.850000381469727,53488600,22.119249963760375,0.10220731718797797,-1,9996.570001602173,-1.0,0.0
24.170000076293945,24.739999771118164,24.170000076293945,24.450000762939453,36006200,22.087999963760375,0.09425933158047327,-1,9996.570001602173,-1.0,0.0
24.139999389648438,24.389999389648438,23.440000534057617,24.0,35482900,22.0989999294281,0.09235709610109749,-1,9996.570001602173,-1.0,0.0
24.670000076293945,24.709999084472656,24.030000686645508,24.1200008392334,33113100,22.136999940872194,0.11442382175486204,-1,9996.570001602173,-1.0,0.0
25.0,25.149999618530273,24.469999313354492,24.729999542236328,51801500,22.20024995803833,0.12611344679693245,-1,9996.570001602173,-1.0,0.0
24.40999984741211,25.549999237060547,24.389999389648438,25.030000686645508,46693200,22.261999940872194,0.09648728381299959,-1,9996.570001602173,-1.0,0.0
24.799999237060547,24.940000534057617,23.860000610351562,24.09000015258789,58452600,22.33749990463257,0.11024059733369179,-1,9996.570001602173,-1.0,0.0
25.450000762939453,25.459999084472656,24.549999237060547,24.68000030517578,64408400,22.40799994468689,0.13575512431995726,-1,9996.570001602173,-1.0,0.0
25.3700008392334,25.940000534057617,25.020000457763672,25.59000015258789,65852600,22.470749950408937,0.12902332566660504,-1,9996.570001602173,-1.0,0.0
25.420000076293945,25.549999237060547,24.510000228881836,25.100000381469727,54805000,22.520999956130982,0.12872430734913956,-1,9996.570001602173,-1.0,0.0
25.399999618530273,25.520000457763672,24.959999084472656,25.389999389648438,46171100,22.55324993133545,0.12622347980277349,-1,9996.570001602173,-1.0,0.0
26.270000457763672,26.350000381469727,25.34000015258789,25.459999084472656,53362200,22.612999963760377,0.16172115596621453,-1,9996.570001602173,-1.0,0.0
26.530000686645508,26.709999084472656,26.170000076293945,26.489999771118164,48419400,22.67999997138977,0.16975311817074137,-1,9996.570001602173,-1.0,0.0
26.780000686645508,27.010000228881836,26.2450008392334,26.579999923706055,140832700,22.765249967575073,0.17635434378224316,-1,9996.570001602173,-1.0,0.0
27.3799991607666,27.5,26.860000610351562,26.979999542236328,42184600,22.873749923706054,0.19700526813884287,-1,9996.570001602173,-1.0,0.0
26.6299991607666,27.440000534057617,26.440000534057617,27.3799991607666,38478900,22.981999921798707,0.1587328888426165,-1,9996.570001602173,-1.0,0.0
26.360000610351562,26.920000076293945,26.209999084472656,26.479999542236328,28957100,23.099999952316285,0.14112556990323244,-1,9996.570001602173,-1.0,0.0
24.719999313354492,26.1299991607666,24.59000015258789,26.100000381469727,55429800,23.18924994468689,0.06601116346233216,-1,9996.570001602173,-1.0,0.0
24.440000534057617,25.34000015258789,24.329999923706055,25.0,29389500,23.297999954223634,0.04901710799544201,-1,9996.570001602173,-1.0,0.0
24.68000030517578,25.200000762939453,24.469999313354492,24.600000381469727,28764500,23.42124996185303,0.05374394387032806,-1,9996.570001602173,-1.0,0.0
22.889999389648438,24.260000228881836,22.719999313354492,24.229999542236328,66937300,23.531749963760376,-0.027271689317634865,0,9996.570001602173,-1.0,0.0
23.079999923706055,23.209999084472656,22.25,22.43000030517578,34612600,23.603499984741212,-0.02217891674427865,0,9996.570001602173,0.0,0.0
23.290000915527344,23.389999389648438,22.760000228881836,22.959999084472656,22492400,23.713500022888184,-0.0178589877897434,0,9996.570001602173,0.0,0.0
22.950000762939453,23.4950008392334,22.8799991607666,23.260000228881836,23457200,23.828000020980834,-0.03684737524208043,0,9996.570001602173,0.0,0.0
22.450000762939453,22.989999771118164,22.420000076293945,22.979999542236328,24748800,23.88725004196167,-0.060168051010370226,1,9996.570001602173,0.0,0.0
21.559999465942383,22.6200008392334,21.510000228881836,22.489999771118164,33796200,23.914750051498412,-0.09846436113633934,1,9996.570001602173,1.0,0.0
21.469999313354492,22.05500030517578,21.010000228881836,21.719999313354492,31871000,23.92050004005432,-0.10244354100443229,1,9996.480001449585,1.0,-9.003103321747474e-06
21.3700008392334,21.709999084472656,21.239999771118164,21.600000381469727,19503100,23.93800005912781,-0.10727709973896528,1,9996.380002975464,1.0,-1.000336859635631e-05
21.540000915527344,21.690000534057617,20.549999237060547,20.969999313354492,30314400,23.961250066757202,-0.1010485322962759,1,9996.550003051758,1.0,1.7006163855581846e-05
